date,geo_id,retail_channel,sales_units,sales_revenue,n_transactions,n_new_customers,promo_type
2024-05-19,DMA_135,Store,1765.9603978723537,26489.405968085306,,,None
2024-05-19,DMA_136,Store,134.95971337706808,2024.3957006560213,,,None
2024-05-19,DMA_137,Store,1408.152803795832,21122.29205693748,,,Display
2024-05-19,DMA_138,Store,1962.765556275829,29441.483344137436,,,Visibility
2024-05-19,DMA_139,Store,1541.8012701355983,23127.019052033975,,,None
2024-05-19,DMA_140,Store,1027.710867519817,15415.663012797253,,,Visibility
2024-05-19,DMA_141,Store,1927.77147355334,28916.5721033001,,,Visibility
2024-05-19,DMA_142,Store,996.1021127115199,14941.531690672799,,,Positioning
2024-05-19,DMA_143,Store,1161.77127273393,17426.569091008947,,,None
2024-05-19,DMA_144,Store,1509.0019479936147,22635.02921990422,,,None
2024-05-19,DMA_145,Store,2598.399239861752,38975.988597926276,,,None
2024-05-19,DMA_146,Store,1380.6132781377655,20709.19917206648,,,None
2024-05-19,DMA_147,Store,1146.1821347647076,17192.732021470612,,,Display
2024-05-19,DMA_148,Store,463.16223558392466,6947.43353375887,,,None
2024-05-19,DMA_149,Store,660.3702106311347,9905.553159467021,,,None
2024-05-19,DMA_150,Store,3176.650529422646,47649.75794133969,,,None
2024-05-26,DMA_001,Store,1911.2244304253504,28668.366456380256,,,None
2024-05-26,DMA_002,Store,2545.7203076989845,38185.80461548477,,,None
2024-05-26,DMA_003,Store,1477.2280459910314,22158.42068986547,,,Positioning
2024-05-26,DMA_004,Store,1440.1683945540487,21602.52591831073,,,None
2024-05-26,DMA_005,Store,603.8985303243704,9058.477954865557,,,Visibility
2024-05-26,DMA_006,Store,496.8607498025332,7452.911247037998,,,None
2024-05-26,DMA_007,Store,387.6404277409187,5814.606416113781,,,Display
2024-05-26,DMA_008,Store,2785.2419724040165,41778.62958606025,,,None
2024-05-26,DMA_009,Store,705.7964162567478,10586.946243851216,,,None
2024-05-26,DMA_010,Store,1477.3315471284807,22159.97320692721,,,None
2024-05-26,DMA_011,Store,165.59400067794243,2483.9100101691365,,,Display
2024-05-26,DMA_012,Store,1877.9354470267774,28169.03170540166,,,Positioning
2024-05-26,DMA_013,Store,1797.034371139896,26955.51556709844,,,None
2024-05-26,DMA_014,Store,2322.476013415907,34837.1402012386,,,None
2024-05-26,DMA_015,Store,1208.7575090356895,18131.36263553534,,,Display
2024-05-26,DMA_016,Store,1694.1979870703833,25412.96980605575,,,None
2024-05-26,DMA_017,Store,2219.4511246133884,33291.76686920082,,,Display
2024-05-26,DMA_018,Store,1645.0130363436247,24675.19554515437,,,None
2024-05-26,DMA_019,Store,679.7678182856943,10196.517274285414,,,None
2024-05-26,DMA_020,Store,811.5076150149985,12172.614225224977,,,None
2024-05-26,DMA_021,Store,614.2133263193006,9213.199894789508,,,None
2024-05-26,DMA_022,Store,873.8972473943476,13108.458710915214,,,None
2024-05-26,DMA_023,Store,1855.3802596270307,27830.70389440546,,,Display
2024-05-26,DMA_024,Store,1094.1330482623507,16411.99572393526,,,Visibility
2024-05-26,DMA_025,Store,1450.6811942091294,21760.21791313694,,,None
2024-05-26,DMA_026,Store,1993.2037735915048,29898.056603872574,,,None
2024-05-26,DMA_027,Store,1829.240939618592,27438.61409427888,,,Display
2024-05-26,DMA_028,Store,1562.016576921867,23430.248653828006,,,None
2024-05-26,DMA_029,Store,848.5509469235241,12728.264203852861,,,None
2024-05-26,DMA_030,Store,1162.691581132627,17440.37371698941,,,None
2024-05-26,DMA_031,Store,592.4905105056292,8887.357657584438,,,Visibility
2024-05-26,DMA_032,Store,581.1095464103317,8716.643196154977,,,None
2024-05-26,DMA_033,Store,823.5660295389837,12353.490443084755,,,None
2024-05-26,DMA_034,Store,1405.2291276891888,21078.436915337832,,,Display
2024-05-26,DMA_035,Store,3422.1604040987195,51332.40606148079,,,None
2024-05-26,DMA_036,Store,196.1995143960376,2942.9927159405643,,,None
2024-05-26,DMA_037,Store,950.8727924492196,14263.091886738293,,,None
2024-05-26,DMA_038,Store,2543.547151264935,38153.20726897402,,,None
2024-05-26,DMA_039,Store,1475.2551762965538,22128.82764444831,,,None
2024-05-26,DMA_040,Store,330.81903075295213,4962.285461294282,,,None
2024-05-26,DMA_041,Store,1351.0886000643875,20266.329000965812,,,None
2024-05-26,DMA_042,Store,3824.7067324253658,57370.60098638049,,,None
2024-05-26,DMA_043,Store,3024.507962271635,45367.61943407452,,,Positioning
2024-05-26,DMA_044,Store,1205.8764181936397,18088.146272904596,,,None
2024-05-26,DMA_045,Store,860.8191216761486,12912.28682514223,,,None
2024-05-26,DMA_046,Store,152.14151567765458,2282.1227351648186,,,Positioning
2024-05-26,DMA_047,Store,1305.4282174593693,19581.42326189054,,,Display
2024-05-26,DMA_048,Store,485.4940198522628,7282.410297783942,,,None
2024-05-26,DMA_049,Store,2336.2220005676068,35043.3300085141,,,None
2024-05-26,DMA_050,Store,907.9534229466323,13619.301344199484,,,None
2024-05-26,DMA_051,Store,612.1001028592195,9181.501542888293,,,None
2024-05-26,DMA_052,Store,1338.912190417513,20083.682856262698,,,None
2024-05-26,DMA_053,Store,1495.8831989148928,22438.24798372339,,,None
2024-05-26,DMA_054,Store,4567.337032742732,68510.05549114099,,,Visibility
2024-05-26,DMA_055,Store,120.62480473047869,1809.3720709571803,,,None
2024-05-26,DMA_056,Store,1157.0142619712533,17355.2139295688,,,None
2024-05-26,DMA_057,Store,3294.85169156007,49422.77537340105,,,None
2024-05-26,DMA_058,Store,1096.8850304677985,16453.275457016978,,,Positioning
2024-05-26,DMA_059,Store,2399.235679434581,35988.53519151871,,,None
2024-05-26,DMA_060,Store,497.2077325503608,7458.115988255412,,,None
2024-05-26,DMA_061,Store,71.59069927272064,1073.8604890908096,,,None
2024-05-26,DMA_062,Store,1718.52420523907,25777.863078586048,,,None
2024-05-26,DMA_063,Store,394.43489101580974,5916.523365237146,,,None
2024-05-26,DMA_064,Store,356.0342675575497,5340.514013363246,,,None
2024-05-26,DMA_065,Store,2028.3712519513822,30425.568779270732,,,Positioning
2024-05-26,DMA_066,Store,3863.761548729551,57956.42323094327,,,None
2024-05-26,DMA_067,Store,1805.092323530047,27076.384852950705,,,Display
2024-05-26,DMA_068,Store,2238.9721027155115,33584.58154073267,,,None
2024-05-26,DMA_069,Store,1627.2863299376513,24409.29494906477,,,None
2024-05-26,DMA_070,Store,992.3525918527521,14885.288877791281,,,None
2024-05-26,DMA_071,Store,211.22423330130098,3168.363499519515,,,Positioning
2024-05-26,DMA_072,Store,912.8566030450074,13692.849045675111,,,None
2024-05-26,DMA_073,Store,1169.8415283223512,17547.62292483527,,,None
2024-05-26,DMA_074,Store,1244.1910461213924,18662.865691820887,,,None
2024-05-26,DMA_075,Store,391.13005093294544,5866.950763994181,,,None
2024-05-26,DMA_076,Store,2529.821958020553,37947.329370308296,,,None
2024-05-26,DMA_077,Store,785.2122141967787,11778.18321295168,,,Visibility
2024-05-26,DMA_078,Store,2079.2991564268327,31189.48734640249,,,None
2024-05-26,DMA_079,Store,370.89367842320553,5563.405176348083,,,None
2024-05-26,DMA_080,Store,1155.8587938824228,17337.88190823634,,,None
2024-05-26,DMA_081,Store,707.4515271401441,10611.772907102162,,,Display
2024-05-26,DMA_082,Store,891.3225566747575,13369.838350121363,,,None
2024-05-26,DMA_083,Store,3754.768409392408,56321.52614088612,,,None
2024-05-26,DMA_084,Store,661.4024811960013,9921.03721794002,,,None
2024-05-26,DMA_085,Store,1301.405769291623,19521.086539374344,,,None
2024-05-26,DMA_086,Store,1800.6252645979544,27009.378968969315,,,None
2024-05-26,DMA_087,Store,702.1645387520596,10532.468081280893,,,None
2024-05-26,DMA_088,Store,3430.5155040778495,51457.732561167744,,,None
2024-05-26,DMA_089,Store,461.3537964402101,6920.306946603151,,,None
2024-05-26,DMA_090,Store,6046.523598434072,90697.85397651108,,,None
2024-05-26,DMA_091,Store,1963.9433477738496,29459.150216607744,,,None
2024-05-26,DMA_092,Store,122.34123259828995,1835.1184889743492,,,None
2024-05-26,DMA_093,Store,1387.8284146615276,20817.426219922916,,,None
2024-05-26,DMA_094,Store,2644.660714356205,39669.910715343074,,,None
2024-05-26,DMA_095,Store,603.5089628443018,9052.634442664526,,,Visibility
2024-05-26,DMA_096,Store,341.4922090446129,5122.3831356691935,,,None
2024-05-26,DMA_097,Store,1875.4102794712358,28131.154192068538,,,None
2024-05-26,DMA_098,Store,1348.6506608636898,20229.75991295535,,,None
2024-05-26,DMA_099,Store,580.1203113765309,8701.804670647964,,,Positioning
2024-05-26,DMA_100,Store,771.3510340798307,11570.26551119746,,,None
2024-05-26,DMA_101,Store,1198.2662416691148,17973.99362503672,,,None
2024-05-26,DMA_102,Store,1067.07976734778,16006.196510216701,,,None
2024-05-26,DMA_103,Store,722.4893763774272,10837.340645661408,,,None
2024-05-26,DMA_104,Store,555.0731310589752,8326.096965884628,,,None
2024-05-26,DMA_105,Store,682.3083386520345,10234.625079780519,,,Positioning
2024-05-26,DMA_106,Store,1038.4723005229882,15577.084507844824,,,None
2024-05-26,DMA_107,Store,467.83165050621784,7017.474757593268,,,Visibility
2024-05-26,DMA_108,Store,1554.1060645024577,23311.590967536864,,,None
2024-05-26,DMA_109,Store,2977.5669575853653,44663.50436378048,,,Display
2024-05-26,DMA_110,Store,3409.790819687139,51146.86229530709,,,None
2024-05-26,DMA_111,Store,835.8387300798986,12537.580951198479,,,None
2024-05-26,DMA_112,Store,1851.199073182599,27767.986097738984,,,None
2024-05-26,DMA_113,Store,2081.164743240916,31217.47114861374,,,None
2024-05-26,DMA_114,Store,1950.3927166032377,29255.890749048565,,,Positioning
2024-05-26,DMA_115,Store,1787.1695448079827,26807.54317211974,,,None
2024-05-26,DMA_116,Store,249.3045262114413,3739.5678931716193,,,None
2024-05-26,DMA_117,Store,501.27967692996555,7519.195153949483,,,Positioning
2024-05-26,DMA_118,Store,2763.8978151356227,41458.46722703434,,,None
2024-05-26,DMA_119,Store,3083.959107133583,46259.38660700375,,,None
2024-05-26,DMA_120,Store,404.7493102495411,6071.239653743117,,,None
2024-05-26,DMA_121,Store,1926.835315346878,28902.52973020317,,,Display
2024-05-26,DMA_122,Store,97.1605451811649,1457.4081777174736,,,None
2024-05-26,DMA_123,Store,848.4104880260887,12726.15732039133,,,None
2024-05-26,DMA_124,Store,739.9163058293306,11098.744587439958,,,None
2024-05-26,DMA_125,Store,2093.7966524115745,31406.949786173616,,,None
2024-05-26,DMA_126,Store,989.5404158451827,14843.10623767774,,,None
2024-05-26,DMA_127,Store,653.793183563073,9806.897753446094,,,None
2024-05-26,DMA_128,Store,973.4916043568338,14602.374065352507,,,None
2024-05-26,DMA_129,Store,3577.417796306165,53661.26694459248,,,None
2024-05-26,DMA_130,Store,2334.189985653116,35012.84978479674,,,None
2024-05-26,DMA_131,Store,371.93207741875625,5578.981161281344,,,None
2024-05-26,DMA_132,Store,805.3735736938204,12080.603605407307,,,None
2024-05-26,DMA_133,Store,688.7330991686641,10330.996487529961,,,None
2024-05-26,DMA_134,Store,797.4201884179387,11961.30282626908,,,None
2024-05-26,DMA_135,Store,3373.946263609563,50609.19395414345,,,None
2024-05-26,DMA_136,Store,1664.4519104107355,24966.778656161034,,,None
2024-05-26,DMA_137,Store,78.21294258728253,1173.194138809238,,,None
2024-05-26,DMA_138,Store,804.165943391764,12062.48915087646,,,None
2024-05-26,DMA_139,Store,1319.15271841626,19787.290776243903,,,None
2024-05-26,DMA_140,Store,106.09690953085607,1591.453642962841,,,Visibility
2024-05-26,DMA_141,Store,2096.2963843101916,31444.445764652875,,,Visibility
2024-05-26,DMA_142,Store,2662.6705670565552,39940.05850584833,,,None
2024-05-26,DMA_143,Store,369.67138544645536,5545.070781696831,,,None
2024-05-26,DMA_144,Store,1774.8177562516564,26622.266343774845,,,None
2024-05-26,DMA_145,Store,1701.4864779693496,25522.297169540245,,,Display
2024-05-26,DMA_146,Store,476.2041841765112,7143.062762647668,,,Positioning
2024-05-26,DMA_147,Store,474.25704748799865,7113.85571231998,,,None
2024-05-26,DMA_148,Store,1909.319816421784,28639.79724632676,,,None
2024-05-26,DMA_149,Store,1453.8942924577518,21808.414386866276,,,Positioning
2024-05-26,DMA_150,Store,576.5297321167974,8647.94598175196,,,None
2024-06-02,DMA_001,Store,2784.645660679674,41769.684910195116,,,None
2024-06-02,DMA_002,Store,1075.3085945389632,16129.628918084449,,,Display
2024-06-02,DMA_003,Store,1457.7287627301002,21865.931440951503,,,None
2024-06-02,DMA_004,Store,1753.3970297570545,26300.955446355816,,,None
2024-06-02,DMA_005,Store,2884.5098949214157,43267.648423821236,,,None
2024-06-02,DMA_006,Store,4052.6899363730668,60790.349045596,,,None
2024-06-02,DMA_007,Store,1235.1856853108054,18527.785279662083,,,None
2024-06-02,DMA_008,Store,620.9352125706747,9314.02818856012,,,Positioning
2024-06-02,DMA_009,Store,470.00266809941377,7050.040021491206,,,Positioning
2024-06-02,DMA_010,Store,1032.2039316065202,15483.058974097803,,,Positioning
2024-06-02,DMA_011,Store,3395.4773452418935,50932.1601786284,,,None
2024-06-02,DMA_012,Store,619.1313381019592,9286.970071529387,,,None
2024-06-02,DMA_013,Store,2062.0051237304087,30930.076855956133,,,Visibility
2024-06-02,DMA_014,Store,246.58562914895506,3698.784437234326,,,Visibility
2024-06-02,DMA_015,Store,913.1123773831989,13696.685660747984,,,None
2024-06-02,DMA_016,Store,580.935223636442,8714.02835454663,,,None
2024-06-02,DMA_017,Store,2722.757589421374,40841.36384132061,,,None
2024-06-02,DMA_018,Store,1322.288799754091,19834.331996311368,,,Positioning
2024-06-02,DMA_019,Store,1210.995500577232,18164.93250865848,,,None
2024-06-02,DMA_020,Store,224.0594035444786,3360.891053167179,,,None
2024-06-02,DMA_021,Store,1574.175561678138,23612.63342517207,,,None
2024-06-02,DMA_022,Store,947.6419047534399,14214.628571301599,,,Visibility
2024-06-02,DMA_023,Store,1155.1614172383984,17327.421258575974,,,Visibility
2024-06-02,DMA_024,Store,1052.8095034917121,15792.142552375682,,,None
2024-06-02,DMA_025,Store,1555.13615344049,23327.04230160735,,,None
2024-06-02,DMA_026,Store,1530.8722466380707,22963.08369957106,,,Display
2024-06-02,DMA_027,Store,1344.8708385584637,20173.062578376954,,,None
2024-06-02,DMA_028,Store,744.2205326456738,11163.307989685107,,,Positioning
2024-06-02,DMA_029,Store,2318.716440964991,34780.74661447486,,,None
2024-06-02,DMA_030,Store,715.1532318423835,10727.298477635753,,,Display
2024-06-02,DMA_031,Store,2110.5906421738077,31658.859632607117,,,Visibility
2024-06-02,DMA_032,Store,3727.5082915010385,55912.62437251558,,,None
2024-06-02,DMA_033,Store,515.0944566031094,7726.416849046641,,,None
2024-06-02,DMA_034,Store,1408.732900066993,21130.993501004894,,,None
2024-06-02,DMA_035,Store,85.20792898565061,1278.1189347847592,,,None
2024-06-02,DMA_036,Store,396.7777716926655,5951.666575389982,,,None
2024-06-02,DMA_037,Store,649.0329047017185,9735.493570525778,,,None
2024-06-02,DMA_038,Store,2103.8092002736607,31557.138004104912,,,None
2024-06-02,DMA_039,Store,1605.6462271835417,24084.693407753126,,,None
2024-06-02,DMA_040,Store,270.16048977472246,4052.407346620837,,,Visibility
2024-06-02,DMA_041,Store,854.006081680048,12810.09122520072,,,None
2024-06-02,DMA_042,Store,1021.4615929312637,15321.923893968955,,,None
2024-06-02,DMA_043,Store,1232.4158149974367,18486.23722496155,,,None
2024-06-02,DMA_044,Store,2678.6143803563846,40179.21570534577,,,None
2024-06-02,DMA_045,Store,1814.4495875951843,27216.743813927766,,,None
2024-06-02,DMA_046,Store,3790.5837148804767,56858.75572320715,,,Visibility
2024-06-02,DMA_047,Store,1584.4889579186322,23767.334368779484,,,None
2024-06-02,DMA_048,Store,1889.197210970101,28337.958164551514,,,None
2024-06-02,DMA_049,Store,2164.1726219390357,32462.589329085535,,,Display
2024-06-02,DMA_050,Store,140.34391983573678,2105.1587975360517,,,Visibility
2024-06-02,DMA_051,Store,1577.0441008745954,23655.661513118932,,,None
2024-06-02,DMA_052,Store,524.4016515300112,7866.024772950169,,,None
2024-06-02,DMA_053,Store,2494.5226303986065,37417.8394559791,,,None
2024-06-02,DMA_054,Store,4431.833016130129,66477.49524195194,,,None
2024-06-02,DMA_055,Store,368.1993904253928,5522.990856380891,,,None
2024-06-02,DMA_056,Store,1156.7117182511147,17350.67577376672,,,None
2024-06-02,DMA_057,Store,1823.1188535879653,27346.78280381948,,,None
2024-06-02,DMA_058,Store,1439.996203502215,21599.943052533225,,,None
2024-06-02,DMA_059,Store,388.5175119847513,5827.762679771269,,,None
2024-06-02,DMA_060,Store,1631.3285122730022,24469.927684095033,,,None
2024-06-02,DMA_061,Store,314.86335560309914,4722.950334046487,,,None
2024-06-02,DMA_062,Store,1012.6095710331165,15189.143565496746,,,None
2024-06-02,DMA_063,Store,251.1163856525189,3766.745784787783,,,None
2024-06-02,DMA_064,Store,1138.8384083186957,17082.576124780433,,,Display
2024-06-02,DMA_065,Store,1745.4461218942838,26181.691828414256,,,None
2024-06-02,DMA_066,Store,3090.825318027515,46362.37977041273,,,None
2024-06-02,DMA_067,Store,1319.1552562341983,19787.328843512976,,,None
2024-06-02,DMA_068,Store,500.14049030013206,7502.107354501981,,,Visibility
2024-06-02,DMA_069,Store,1582.6952886672957,23740.429330009436,,,None
2024-06-02,DMA_070,Store,556.5152389935669,8347.728584903503,,,Positioning
2024-06-02,DMA_071,Store,610.1193225250438,9151.789837875656,,,None
2024-06-02,DMA_072,Store,2260.817412508784,33912.26118763176,,,None
2024-06-02,DMA_073,Store,1153.709880699569,17305.648210493535,,,Positioning
2024-06-02,DMA_074,Store,1265.3975581241634,18980.96337186245,,,Visibility
2024-06-02,DMA_075,Store,2414.9946005156066,36224.9190077341,,,Visibility
2024-06-02,DMA_076,Store,92.31642890738492,1384.7464336107737,,,None
2024-06-02,DMA_077,Store,384.1042240683811,5761.563361025716,,,None
2024-06-02,DMA_078,Store,165.25428667238862,2478.814300085829,,,None
2024-06-02,DMA_079,Store,2345.426299839366,35181.39449759049,,,None
2024-06-02,DMA_080,Store,4521.534201109277,67823.01301663916,,,Positioning
2024-06-02,DMA_081,Store,351.1856942802006,5267.785414203009,,,None
2024-06-02,DMA_082,Store,1780.4907440825732,26707.361161238598,,,None
2024-06-02,DMA_083,Store,201.22528830048876,3018.379324507331,,,Positioning
2024-06-02,DMA_084,Store,2608.683607325248,39130.25410987872,,,Visibility
2024-06-02,DMA_085,Store,2158.3298481418847,32374.94772212827,,,None
2024-06-02,DMA_086,Store,512.9852951444927,7694.779427167391,,,None
2024-06-02,DMA_087,Store,120.25526226464426,1803.828933969664,,,None
2024-06-02,DMA_088,Store,577.7395159192267,8666.0927387884,,,Positioning
2024-06-02,DMA_089,Store,1685.924918188286,25288.873772824292,,,None
2024-06-02,DMA_090,Store,2210.6821703167307,33160.23255475096,,,None
2024-06-02,DMA_091,Store,1259.9930774571653,18899.89616185748,,,None
2024-06-02,DMA_092,Store,229.99593146916436,3449.9389720374656,,,None
2024-06-02,DMA_093,Store,3316.4034259942246,49746.051389913366,,,None
2024-06-02,DMA_094,Store,1919.1246274890495,28786.86941233574,,,None
2024-06-02,DMA_095,Store,1992.6988615863734,29890.4829237956,,,Positioning
2024-06-02,DMA_096,Store,3504.011351900343,52560.170278505146,,,Display
2024-06-02,DMA_097,Store,1334.1677094350007,20012.51564152501,,,None
2024-06-02,DMA_098,Store,1538.3763516999256,23075.645275498886,,,None
2024-06-02,DMA_099,Store,1812.9025958902853,27193.53893835428,,,None
2024-06-02,DMA_100,Store,1566.4870973975733,23497.3064609636,,,None
2024-06-02,DMA_101,Store,2902.506122567512,43537.591838512686,,,Visibility
2024-06-02,DMA_102,Store,2166.0370607238456,32490.555910857685,,,None
2024-06-02,DMA_103,Store,1704.698597194563,25570.478957918447,,,None
2024-06-02,DMA_104,Store,1572.1343409061822,23582.015113592734,,,None
2024-06-02,DMA_105,Store,308.3794978172543,4625.692467258814,,,Visibility
2024-06-02,DMA_106,Store,1331.2616940946532,19968.925411419797,,,None
2024-06-02,DMA_107,Store,1378.464194103707,20676.962911555605,,,None
2024-06-02,DMA_108,Store,930.3300823421915,13954.951235132872,,,None
2024-06-02,DMA_109,Store,948.9616876168405,14234.425314252609,,,None
2024-06-02,DMA_110,Store,2570.2643908531227,38553.96586279684,,,Positioning
2024-06-02,DMA_111,Store,1528.5805360664435,22928.70804099665,,,None
2024-06-02,DMA_112,Store,3808.7617458609284,57131.42618791392,,,None
2024-06-02,DMA_113,Store,540.5760452266927,8108.64067840039,,,None
2024-06-02,DMA_114,Store,4525.97358270187,67889.60374052805,,,Display
2024-06-02,DMA_115,Store,4392.292869455491,65884.39304183237,,,Display
2024-06-02,DMA_116,Store,1002.8720790453812,15043.081185680718,,,None
2024-06-02,DMA_117,Store,28.948535985990333,434.22803978985496,,,Visibility
2024-06-02,DMA_118,Store,339.17310426918215,5087.596564037733,,,None
2024-06-02,DMA_119,Store,827.5022674096834,12412.534011145251,,,Positioning
2024-06-02,DMA_120,Store,981.0069103852107,14715.10365577816,,,Visibility
2024-06-02,DMA_121,Store,2928.2246513683044,43923.369770524565,,,None
2024-06-02,DMA_122,Store,2585.3272930233707,38779.90939535056,,,Positioning
2024-06-02,DMA_123,Store,404.9148506365488,6073.722759548232,,,None
2024-06-02,DMA_124,Store,1075.845872849408,16137.688092741118,,,Visibility
2024-06-02,DMA_125,Store,1437.433826014882,21561.50739022323,,,Visibility
2024-06-02,DMA_126,Store,614.652005141002,9219.780077115029,,,Visibility
2024-06-02,DMA_127,Store,2015.5210868787706,30232.81630318156,,,None
2024-06-02,DMA_128,Store,2194.876480148872,32923.14720223308,,,None
2024-06-02,DMA_129,Store,671.0992381222658,10066.488571833986,,,None
2024-06-02,DMA_130,Store,774.6806073435502,11620.209110153251,,,None
2024-06-02,DMA_131,Store,403.16540249710306,6047.481037456546,,,Display
2024-06-02,DMA_132,Store,1674.3965286949976,25115.947930424965,,,None
2024-06-02,DMA_133,Store,1743.9932028074393,26159.89804211159,,,None
2024-06-02,DMA_134,Store,2055.9348081584626,30839.02212237694,,,None
2024-06-02,DMA_135,Store,380.494968819665,5707.4245322949755,,,None
2024-06-02,DMA_136,Store,640.3546374308169,9605.319561462253,,,None
2024-06-02,DMA_137,Store,1353.8476667799491,20307.71500169924,,,Positioning
2024-06-02,DMA_138,Store,530.5588828244432,7958.383242366648,,,None
2024-06-02,DMA_139,Store,498.3753375058043,7475.6300625870645,,,None
2024-06-02,DMA_140,Store,2525.144758016188,37877.17137024282,,,None
2024-06-02,DMA_141,Store,2932.7548705657473,43991.32305848621,,,None
2024-06-02,DMA_142,Store,2358.9801944727565,35384.702917091345,,,None
2024-06-02,DMA_143,Store,1979.0764832168913,29686.14724825337,,,Visibility
2024-06-02,DMA_144,Store,422.9499585715551,6344.249378573327,,,None
2024-06-02,DMA_145,Store,1586.8957906760318,23803.436860140475,,,None
2024-06-02,DMA_146,Store,1165.6010669584844,17484.016004377267,,,None
2024-06-02,DMA_147,Store,320.55821326318204,4808.373198947731,,,None
2024-06-02,DMA_148,Store,1620.6375764422728,24309.56364663409,,,None
2024-06-02,DMA_149,Store,963.0881204290185,14446.321806435279,,,Visibility
2024-06-02,DMA_150,Store,5134.241172816676,77013.61759225014,,,None
2024-06-09,DMA_001,Store,284.29322595581084,4264.398389337162,,,None
2024-06-09,DMA_002,Store,3082.3254426753047,46234.88164012957,,,None
2024-06-09,DMA_003,Store,2129.36312928341,31940.446939251153,,,None
2024-06-09,DMA_004,Store,1489.777018149242,22346.65527223863,,,None
2024-06-09,DMA_005,Store,371.1473435022017,5567.210152533025,,,None
2024-06-09,DMA_006,Store,955.1311735351029,14326.967603026544,,,None
2024-06-09,DMA_007,Store,2555.707684434776,38335.61526652164,,,Positioning
2024-06-09,DMA_008,Store,754.9934562029099,11324.901843043648,,,Visibility
2024-06-09,DMA_009,Store,1483.7481563252195,22256.222344878293,,,None
2024-06-09,DMA_010,Store,1476.5619752025138,22148.42962803771,,,None
2024-06-09,DMA_011,Store,302.66581880076774,4539.987282011516,,,Visibility
2024-06-09,DMA_012,Store,725.756958646675,10886.354379700126,,,None
2024-06-09,DMA_013,Store,2769.0301430321324,41535.452145481984,,,Visibility
2024-06-09,DMA_014,Store,572.6553865861009,8589.830798791514,,,None
2024-06-09,DMA_015,Store,119.98083175817294,1799.7124763725942,,,Visibility
2024-06-09,DMA_016,Store,1053.7805914581206,15806.70887187181,,,None
2024-06-09,DMA_017,Store,641.142825202077,9617.142378031154,,,None
2024-06-09,DMA_018,Store,1945.5758874432254,29183.63831164838,,,None
2024-06-09,DMA_019,Store,1532.9070927197408,22993.606390796114,,,None
2024-06-09,DMA_020,Store,2078.052266886474,31170.784003297114,,,None
2024-06-09,DMA_021,Store,516.1281125352295,7741.921688028443,,,None
2024-06-09,DMA_022,Store,472.0191026332632,7080.286539498948,,,None
2024-06-09,DMA_023,Store,3616.5628891630286,54248.44333744543,,,None
2024-06-09,DMA_024,Store,2008.7738719783817,30131.608079675727,,,None
2024-06-09,DMA_025,Store,1238.22569284889,18573.38539273335,,,Display
2024-06-09,DMA_026,Store,1389.6521435079355,20844.782152619035,,,None
2024-06-09,DMA_027,Store,1173.3030795997304,17599.546193995957,,,Display
2024-06-09,DMA_028,Store,1608.5094553928816,24127.641830893223,,,Positioning
2024-06-09,DMA_029,Store,4033.209135045,60498.137025675,,,Display
2024-06-09,DMA_030,Store,2380.089233083493,35701.3384962524,,,None
2024-06-09,DMA_031,Store,462.28602688987326,6934.290403348099,,,None
2024-06-09,DMA_032,Store,1677.9204115499747,25168.80617324962,,,None
2024-06-09,DMA_033,Store,213.5425289619572,3203.137934429358,,,None
2024-06-09,DMA_034,Store,458.25643020724465,6873.84645310867,,,None
2024-06-09,DMA_035,Store,600.6866826632426,9010.300239948638,,,None
2024-06-09,DMA_036,Store,911.1294071270802,13666.941106906203,,,Display
2024-06-09,DMA_037,Store,123.97931332017455,1859.6896998026184,,,None
2024-06-09,DMA_038,Store,424.66668738078664,6370.0003107118,,,None
2024-06-09,DMA_039,Store,1598.5193531238554,23977.79029685783,,,Display
2024-06-09,DMA_040,Store,1595.598067821498,23933.97101732247,,,None
2024-06-09,DMA_041,Store,2952.1968028245897,44282.952042368845,,,Display
2024-06-09,DMA_042,Store,1821.9231728874533,27328.8475933118,,,None
2024-06-09,DMA_043,Store,253.8617780050947,3807.9266700764206,,,Positioning
2024-06-09,DMA_044,Store,457.3385005834674,6860.077508752011,,,None
2024-06-09,DMA_045,Store,342.10967229131893,5131.645084369784,,,None
2024-06-09,DMA_046,Store,471.8749725027402,7078.124587541103,,,Positioning
2024-06-09,DMA_047,Store,968.6541595837648,14529.812393756472,,,None
2024-06-09,DMA_048,Store,1805.8605685194525,27087.908527791787,,,Display
2024-06-09,DMA_049,Store,452.2071202644025,6783.106803966037,,,None
2024-06-09,DMA_050,Store,452.1323556217997,6781.985334326996,,,None
2024-06-09,DMA_051,Store,1300.6979369313485,19510.469053970228,,,Display
2024-06-09,DMA_052,Store,265.8710569563661,3988.0658543454915,,,Visibility
2024-06-09,DMA_053,Store,1342.9057608146986,20143.58641222048,,,None
2024-06-09,DMA_054,Store,2579.475205495909,38692.128082438634,,,Display
2024-06-09,DMA_055,Store,2411.493927103961,36172.408906559416,,,None
2024-06-09,DMA_056,Store,4155.461027022061,62331.91540533092,,,None
2024-06-09,DMA_057,Store,3650.0579154966395,54750.86873244959,,,None
2024-06-09,DMA_058,Store,2974.467995824265,44617.01993736398,,,None
2024-06-09,DMA_059,Store,1034.9552002039181,15524.328003058772,,,None
2024-06-09,DMA_060,Store,304.9441416855851,4574.162125283777,,,Display
