date,geo_id,temperature,holiday_flag,competitor_promo
2023-04-02,DMA_046,51.89779128039807,0,0
2023-04-02,DMA_047,51.81777166174425,0,0
2023-04-02,DMA_048,45.56991826811786,0,0
2023-04-02,DMA_049,65.38381451266076,0,1
2023-04-02,DMA_050,58.53097549585742,0,0
2023-04-02,DMA_051,57.061927102764216,0,0
2023-04-02,DMA_052,68.17143136520207,0,0
2023-04-02,DMA_053,57.71967222725077,0,0
2023-04-02,DMA_054,56.03009196656177,0,0
2023-04-02,DMA_055,61.81713302959719,0,0
2023-04-02,DMA_056,58.90061582693274,0,0
2023-04-02,DMA_057,58.926254460972594,0,0
2023-04-02,DMA_058,55.01552648518802,0,1
2023-04-02,DMA_059,59.197602603077954,0,1
2023-04-02,DMA_060,57.21954218524397,0,0
2023-04-02,DMA_061,47.75415515587692,0,0
2023-04-02,DMA_062,54.67991003103318,0,1
2023-04-02,DMA_063,52.21667323512787,0,0
2023-04-02,DMA_064,59.38006370773997,0,0
2023-04-02,DMA_065,57.29007261666451,0,0
2023-04-02,DMA_066,60.017079481774665,0,0
2023-04-02,DMA_067,61.936011564512555,0,0
2023-04-02,DMA_068,63.94616818119282,0,0
2023-04-02,DMA_069,55.829129912604834,0,1
2023-04-02,DMA_070,49.02776722576578,0,0
2023-04-02,DMA_071,50.4786672529562,0,1
2023-04-02,DMA_072,54.29754130211171,0,0
2023-04-02,DMA_073,55.014448038993315,0,0
2023-04-02,DMA_074,51.56882347892467,0,0
2023-04-02,DMA_075,51.308037243276175,0,0
2023-04-02,DMA_076,55.36075885526495,0,0
2023-04-02,DMA_077,58.6717015550126,0,0
2023-04-02,DMA_078,55.05297840743747,0,0
2023-04-02,DMA_079,57.346803402845715,0,0
2023-04-02,DMA_080,62.41793160920261,0,1
2023-04-02,DMA_081,53.179042526972275,0,0
2023-04-02,DMA_082,58.18475400290701,0,0
2023-04-02,DMA_083,69.2684980354626,0,0
2023-04-02,DMA_084,53.39661497372728,0,1
2023-04-02,DMA_085,51.52278654127899,0,0
2023-04-02,DMA_086,57.43661296692234,0,0
2023-04-02,DMA_087,57.2681334059351,0,0
2023-04-02,DMA_088,66.24531661950795,0,0
2023-04-02,DMA_089,59.280038228261205,0,0
2023-04-02,DMA_090,64.12760246459307,0,1
2023-04-02,DMA_091,59.71070159991084,0,0
2023-04-02,DMA_092,53.91789765346588,0,0
2023-04-02,DMA_093,61.565779272695906,0,0
2023-04-02,DMA_094,53.63456172826605,0,0
2023-04-02,DMA_095,64.08440321292235,0,0
2023-04-02,DMA_096,47.95692252839105,0,1
2023-04-02,DMA_097,53.516396082473605,0,0
2023-04-02,DMA_098,53.75963905492682,0,0
2023-04-02,DMA_099,51.93530474984938,0,0
2023-04-02,DMA_100,55.54157407315165,0,0
2023-04-02,DMA_101,66.84493167169838,0,0
2023-04-02,DMA_102,56.47984361095348,0,0
2023-04-02,DMA_103,62.9019959505969,0,0
2023-04-02,DMA_104,49.845989911346805,0,0
2023-04-02,DMA_105,57.834500205470384,0,0
2023-04-02,DMA_106,56.498119596469074,0,0
2023-04-02,DMA_107,59.96342386804386,0,0
2023-04-02,DMA_108,50.94058047879781,0,0
2023-04-02,DMA_109,64.46491522922167,0,0
2023-04-02,DMA_110,47.750126901622835,0,1
2023-04-02,DMA_111,66.07315085826409,0,0
2023-04-02,DMA_112,58.41082312362349,0,0
2023-04-02,DMA_113,51.036849849389355,0,0
2023-04-02,DMA_114,54.97613491102942,0,0
2023-04-02,DMA_115,67.73793174666181,0,0
2023-04-02,DMA_116,53.262154378599575,0,0
2023-04-02,DMA_117,58.54595078776809,0,0
2023-04-02,DMA_118,53.723057556554906,0,0
2023-04-02,DMA_119,56.68531334476179,0,0
2023-04-02,DMA_120,64.34651456443882,0,1
2023-04-02,DMA_121,67.62183925208656,0,0
2023-04-02,DMA_122,66.08849784854033,0,0
2023-04-02,DMA_123,56.774265242300324,0,0
2023-04-02,DMA_124,59.527101079199504,0,0
2023-04-02,DMA_125,57.94654378879852,0,0
2023-04-02,DMA_126,58.41957617438504,0,0
2023-04-02,DMA_127,58.550310846073515,0,0
2023-04-02,DMA_128,62.605660605601386,0,0
2023-04-02,DMA_129,56.385751350532935,0,0
2023-04-02,DMA_130,65.30747662637131,0,0
2023-04-02,DMA_131,67.43744217160162,0,0
2023-04-02,DMA_132,55.62818366081707,0,0
2023-04-02,DMA_133,62.491766419052205,0,0
2023-04-02,DMA_134,62.73948253739768,0,0
2023-04-02,DMA_135,52.74207872260054,0,0
2023-04-02,DMA_136,63.08546280642326,0,0
2023-04-02,DMA_137,46.34419093850174,0,0
2023-04-02,DMA_138,46.975001464136184,0,0
2023-04-02,DMA_139,69.38713208482395,0,0
2023-04-02,DMA_140,62.571153359059515,0,0
2023-04-02,DMA_141,67.07947903354554,0,0
2023-04-02,DMA_142,54.85936649530613,0,0
2023-04-02,DMA_143,58.23502833766389,0,0
2023-04-02,DMA_144,46.45343659066553,0,0
2023-04-02,DMA_145,60.65100495650993,0,0
2023-04-02,DMA_146,47.398747271007,0,1
2023-04-02,DMA_147,50.06311784283815,0,0
2023-04-02,DMA_148,62.98108189160978,0,0
2023-04-02,DMA_149,53.05693363660107,0,1
2023-04-02,DMA_150,60.60560518287724,0,0
2023-04-09,DMA_001,52.671802813233725,0,0
2023-04-09,DMA_002,62.77024697906164,0,0
2023-04-09,DMA_003,47.009931912169975,0,0
2023-04-09,DMA_004,50.72323361960765,0,0
2023-04-09,DMA_005,57.740646725810045,0,0
2023-04-09,DMA_006,47.01537524695814,0,0
2023-04-09,DMA_007,65.8112486203716,0,0
2023-04-09,DMA_008,57.782648440464705,0,1
2023-04-09,DMA_009,52.43009603777369,0,1
2023-04-09,DMA_010,55.67036778066138,0,0
2023-04-09,DMA_011,46.84113940178544,0,0
2023-04-09,DMA_012,60.066900115142744,0,0
2023-04-09,DMA_013,56.26697233894215,0,0
2023-04-09,DMA_014,56.62670647991499,0,0
2023-04-09,DMA_015,51.5651276800438,0,0
2023-04-09,DMA_016,54.463995237042866,0,0
2023-04-09,DMA_017,52.0828024132508,0,0
2023-04-09,DMA_018,55.323541044582626,0,0
2023-04-09,DMA_019,51.80732689353887,0,1
2023-04-09,DMA_020,59.76088229157379,0,0
2023-04-09,DMA_021,53.74314118917407,0,0
2023-04-09,DMA_022,56.84041602506576,0,0
2023-04-09,DMA_023,45.30772078144111,0,0
2023-04-09,DMA_024,60.18402067765032,0,0
2023-04-09,DMA_025,64.8717694275959,0,0
2023-04-09,DMA_026,61.1749856124676,0,0
2023-04-09,DMA_027,54.531334267509465,0,0
2023-04-09,DMA_028,50.71890062674392,0,0
2023-04-09,DMA_029,56.343518065382945,0,0
2023-04-09,DMA_030,60.513797441253445,0,0
2023-04-09,DMA_031,61.14277500676437,0,0
2023-04-09,DMA_032,52.461550855641484,0,0
2023-04-09,DMA_033,64.84986180554446,0,0
2023-04-09,DMA_034,51.954261576733806,0,1
2023-04-09,DMA_035,62.31907742903488,0,0
2023-04-09,DMA_036,62.34533085506135,0,0
2023-04-09,DMA_037,54.075806505935894,0,0
2023-04-09,DMA_038,54.76050182378599,0,1
2023-04-09,DMA_039,54.70697947244025,0,0
2023-04-09,DMA_040,63.07350748566233,0,0
2023-04-09,DMA_041,49.129882575439424,0,0
2023-04-09,DMA_042,44.99709849717967,0,0
2023-04-09,DMA_043,60.052115889583035,0,1
2023-04-09,DMA_044,58.748242091819954,0,0
2023-04-09,DMA_045,60.50025001578267,0,0
2023-04-09,DMA_046,49.54792119995358,0,0
2023-04-09,DMA_047,47.82110683906126,0,0
2023-04-09,DMA_048,68.01483567955961,0,0
2023-04-09,DMA_049,57.53654314012737,0,0
2023-04-09,DMA_050,48.205977334663686,0,0
2023-04-09,DMA_051,44.42530195645169,0,1
2023-04-09,DMA_052,57.634338803535115,0,1
2023-04-09,DMA_053,46.48210111630091,0,0
2023-04-09,DMA_054,61.52786475353007,0,0
2023-04-09,DMA_055,60.20586103215305,0,0
2023-04-09,DMA_056,42.34490929592033,0,0
2023-04-09,DMA_057,66.42214792831794,0,0
2023-04-09,DMA_058,56.56534863234107,0,0
2023-04-09,DMA_059,47.86418952068207,0,0
2023-04-09,DMA_060,58.9994914792077,0,0
2023-04-09,DMA_061,51.128164941019065,0,1
2023-04-09,DMA_062,46.469280539299234,0,0
2023-04-09,DMA_063,44.53028790398499,0,0
2023-04-09,DMA_064,65.28454922046534,0,0
2023-04-09,DMA_065,56.999414678590846,0,0
2023-04-09,DMA_066,60.75118672249371,0,1
2023-04-09,DMA_067,57.89800723404831,0,0
2023-04-09,DMA_068,56.69023005334763,0,0
2023-04-09,DMA_069,57.698378426057374,0,0
2023-04-09,DMA_070,42.09350405759827,0,0
2023-04-09,DMA_071,56.32725223775297,0,0
2023-04-09,DMA_072,52.188537476192394,0,1
2023-04-09,DMA_073,53.2527176721685,0,0
2023-04-09,DMA_074,56.95294969487044,0,1
2023-04-09,DMA_075,48.553563557382276,0,0
2023-04-09,DMA_076,60.80524046999451,0,0
2023-04-09,DMA_077,63.7314540281512,0,0
2023-04-09,DMA_078,56.0493409637176,0,0
2023-04-09,DMA_079,60.81921890402449,0,0
2023-04-09,DMA_080,56.12403957287251,0,0
2023-04-09,DMA_081,49.591005610375674,0,0
2023-04-09,DMA_082,61.32054925143803,0,0
2023-04-09,DMA_083,58.73405762625697,0,1
2023-04-09,DMA_084,46.29145168909622,0,0
2023-04-09,DMA_085,49.794797774468215,0,0
2023-04-09,DMA_086,53.569903706630555,0,0
2023-04-09,DMA_087,56.90066726696174,0,0
2023-04-09,DMA_088,51.80449256650756,0,0
2023-04-09,DMA_089,55.58094615529914,0,0
2023-04-09,DMA_090,60.63750712390065,0,0
2023-04-09,DMA_091,47.190871486036485,0,0
2023-04-09,DMA_092,71.7754463170981,0,0
2023-04-09,DMA_093,54.4494810739383,0,0
2023-04-09,DMA_094,64.83441833908006,0,0
2023-04-09,DMA_095,62.115236380642884,0,1
2023-04-09,DMA_096,50.65139237574064,0,0
2023-04-09,DMA_097,51.19865729670903,0,1
2023-04-09,DMA_098,60.72940387504654,0,0
2023-04-09,DMA_099,56.91163026880146,0,1
2023-04-09,DMA_100,54.77488013404093,0,0
2023-04-09,DMA_101,55.30751504465657,0,0
2023-04-09,DMA_102,56.44811557411843,0,0
2023-04-09,DMA_103,60.094452972518056,0,0
2023-04-09,DMA_104,51.95906878315755,0,0
2023-04-09,DMA_105,50.045682940261344,0,1
2023-04-09,DMA_106,61.90837508596799,0,0
2023-04-09,DMA_107,53.93320292616945,0,0
2023-04-09,DMA_108,53.83641627709134,0,1
2023-04-09,DMA_109,55.369936797450436,0,1
2023-04-09,DMA_110,53.79526807159066,0,0
2023-04-09,DMA_111,52.38302116982351,0,0
2023-04-09,DMA_112,47.6695048349673,0,0
2023-04-09,DMA_113,67.94840366436662,0,0
2023-04-09,DMA_114,54.936789616638784,0,0
2023-04-09,DMA_115,52.394855649516494,0,0
2023-04-09,DMA_116,61.87308723453019,0,0
2023-04-09,DMA_117,43.93202407785072,0,0
2023-04-09,DMA_118,71.53416968383752,0,1
2023-04-09,DMA_119,55.32908864573779,0,0
2023-04-09,DMA_120,54.525963084364015,0,0
2023-04-09,DMA_121,46.904497615602985,0,0
2023-04-09,DMA_122,54.781254801970015,0,0
2023-04-09,DMA_123,53.24995419460758,0,0
2023-04-09,DMA_124,63.26197042470335,0,0
2023-04-09,DMA_125,41.316918451977955,0,1
2023-04-09,DMA_126,56.05432620273326,0,0
2023-04-09,DMA_127,59.329893191409916,0,0
2023-04-09,DMA_128,65.78894011845132,0,0
2023-04-09,DMA_129,56.296020582022145,0,0
2023-04-09,DMA_130,54.27939015407536,0,1
2023-04-09,DMA_131,54.28976468270065,0,0
2023-04-09,DMA_132,59.88023582218641,0,0
2023-04-09,DMA_133,50.594945562613866,0,0
2023-04-09,DMA_134,50.407892290696054,0,0
2023-04-09,DMA_135,57.10501940074933,0,0
2023-04-09,DMA_136,61.86575437725041,0,1
2023-04-09,DMA_137,60.79790944495511,0,1
2023-04-09,DMA_138,56.990305818860115,0,0
2023-04-09,DMA_139,58.523194498495734,0,0
2023-04-09,DMA_140,57.43201446429283,0,0
2023-04-09,DMA_141,54.146232560085366,0,0
2023-04-09,DMA_142,51.64251295949911,0,0
2023-04-09,DMA_143,54.773844955452894,0,0
2023-04-09,DMA_144,69.26282267658533,0,0
2023-04-09,DMA_145,56.44508550302647,0,0
2023-04-09,DMA_146,57.90463674422732,0,0
2023-04-09,DMA_147,52.165466791822226,0,0
2023-04-09,DMA_148,47.68413687506176,0,0
2023-04-09,DMA_149,66.92651971263243,0,0
2023-04-09,DMA_150,62.657998772847364,0,0
2023-04-16,DMA_001,50.602003025438435,0,0
2023-04-16,DMA_002,44.40959152918343,0,0
2023-04-16,DMA_003,57.25503274571451,0,1
2023-04-16,DMA_004,50.12062578602558,0,0
2023-04-16,DMA_005,52.19341245207566,0,0
2023-04-16,DMA_006,54.581585758887655,0,1
2023-04-16,DMA_007,58.901812186974865,0,0
2023-04-16,DMA_008,49.53149147347105,0,0
2023-04-16,DMA_009,47.6606975408206,0,0
2023-04-16,DMA_010,62.97009408674308,0,0
2023-04-16,DMA_011,48.56364767903523,0,1
2023-04-16,DMA_012,55.14286225318281,0,0
2023-04-16,DMA_013,49.60355131999427,0,1
2023-04-16,DMA_014,45.60149720648353,0,0
2023-04-16,DMA_015,51.05496207118176,0,0
2023-04-16,DMA_016,50.395590499238025,0,0
2023-04-16,DMA_017,46.599243031027086,0,0
2023-04-16,DMA_018,52.87018959038199,0,0
2023-04-16,DMA_019,52.48964524012959,0,0
2023-04-16,DMA_020,60.85630919498189,0,1
2023-04-16,DMA_021,53.46321964288132,0,0
2023-04-16,DMA_022,50.7104431847134,0,0
2023-04-16,DMA_023,50.53765339469886,0,0
2023-04-16,DMA_024,54.65477900891374,0,1
2023-04-16,DMA_025,52.331163984737316,0,0
2023-04-16,DMA_026,65.91032793555259,0,1
2023-04-16,DMA_027,50.594191807077955,0,0
2023-04-16,DMA_028,42.7662505227088,0,0
2023-04-16,DMA_029,57.75291491485374,0,0
2023-04-16,DMA_030,55.020555021636795,0,0
2023-04-16,DMA_031,53.659298678164326,0,1
2023-04-16,DMA_032,50.39716312881486,0,0
2023-04-16,DMA_033,41.75175024264553,0,0
2023-04-16,DMA_034,60.60101596692836,0,0
2023-04-16,DMA_035,49.39494651277103,0,1
2023-04-16,DMA_036,46.41369767903639,0,0
2023-04-16,DMA_037,54.2690053252613,0,0
2023-04-16,DMA_038,40.910621647567694,0,0
2023-04-16,DMA_039,58.16977654798637,0,0
2023-04-16,DMA_040,39.15401218724302,0,0
2023-04-16,DMA_041,53.6050091220445,0,0
2023-04-16,DMA_042,44.548211192963876,0,0
2023-04-16,DMA_043,45.09674690191319,0,0
2023-04-16,DMA_044,52.65910207073581,0,1
2023-04-16,DMA_045,56.34927820641829,0,0
2023-04-16,DMA_046,51.448218388002935,0,1
2023-04-16,DMA_047,55.40517643448773,0,1
2023-04-16,DMA_048,49.672660719053944,0,0
2023-04-16,DMA_049,63.02885031227969,0,0
2023-04-16,DMA_050,53.072698678251164,0,0
2023-04-16,DMA_051,57.427138719802244,0,1
2023-04-16,DMA_052,62.34546497060492,0,0
2023-04-16,DMA_053,51.094473769118146,0,0
2023-04-16,DMA_054,57.82358284580751,0,0
2023-04-16,DMA_055,52.97973798794063,0,0
2023-04-16,DMA_056,44.09518594209017,0,0
2023-04-16,DMA_057,51.05728082267366,0,0
2023-04-16,DMA_058,58.99451683082131,0,1
2023-04-16,DMA_059,56.6865453470178,0,1
2023-04-16,DMA_060,42.03968068773878,0,0
2023-04-16,DMA_061,48.20650645783384,0,0
2023-04-16,DMA_062,50.77729058748628,0,0
2023-04-16,DMA_063,53.49761349365189,0,0
2023-04-16,DMA_064,43.89580217481061,0,0
2023-04-16,DMA_065,51.08261847262816,0,0
2023-04-16,DMA_066,56.48268523399265,0,1
2023-04-16,DMA_067,53.336262068423295,0,0
2023-04-16,DMA_068,44.51807108207423,0,0
2023-04-16,DMA_069,42.541673550924294,0,0
2023-04-16,DMA_070,48.34177990076517,0,0
2023-04-16,DMA_071,48.66566895985236,0,0
2023-04-16,DMA_072,57.81117173771669,0,0
2023-04-16,DMA_073,53.60043107819465,0,0
2023-04-16,DMA_074,60.72635440677212,0,0
2023-04-16,DMA_075,48.19010073342056,0,0
2023-04-16,DMA_076,53.763659438942724,0,0
2023-04-16,DMA_077,56.631122634582624,0,1
2023-04-16,DMA_078,47.069366736730906,0,0
2023-04-16,DMA_079,48.424339984074905,0,0
2023-04-16,DMA_080,60.50791004062813,0,0
2023-04-16,DMA_081,42.344518611516946,0,0
2023-04-16,DMA_082,65.52330637666108,0,0
2023-04-16,DMA_083,59.322432495114114,0,0
2023-04-16,DMA_084,54.52100358952756,0,0
2023-04-16,DMA_085,53.4408959129937,0,0
2023-04-16,DMA_086,61.20992260773165,0,0
2023-04-16,DMA_087,62.74555513055488,0,0
2023-04-16,DMA_088,49.132465015681504,0,0
2023-04-16,DMA_089,55.775692450457555,0,0
2023-04-16,DMA_090,61.35981624410515,0,0
2023-04-16,DMA_091,51.55569626136753,0,0
2023-04-16,DMA_092,41.19393500013065,0,0
2023-04-16,DMA_093,44.706517242265996,0,0
2023-04-16,DMA_094,42.9525367945361,0,1
2023-04-16,DMA_095,44.731679120879136,0,0
2023-04-16,DMA_096,41.46675100912942,0,0
2023-04-16,DMA_097,44.44375556785222,0,0
2023-04-16,DMA_098,58.62984093044056,0,0
2023-04-16,DMA_099,52.8816851740548,0,0
2023-04-16,DMA_100,53.633486550120715,0,0
2023-04-16,DMA_101,43.826766399833886,0,0
2023-04-16,DMA_102,52.30188631438814,0,0
2023-04-16,DMA_103,41.97857374208506,0,0
2023-04-16,DMA_104,62.04850669875664,0,0
2023-04-16,DMA_105,41.26947487455321,0,0
2023-04-16,DMA_106,53.19086258858932,0,0
2023-04-16,DMA_107,41.69823591615254,0,0
2023-04-16,DMA_108,53.190985849874906,0,0
2023-04-16,DMA_109,50.583152973809945,0,0
2023-04-16,DMA_110,45.57876843170213,0,0
2023-04-16,DMA_111,53.61630886126198,0,0
2023-04-16,DMA_112,58.872749231600466,0,1
2023-04-16,DMA_113,50.639600206526936,0,0
2023-04-16,DMA_114,49.00437052887115,0,0
2023-04-16,DMA_115,42.741520383156754,0,0
2023-04-16,DMA_116,54.10620718101678,0,1
2023-04-16,DMA_117,48.81115558625861,0,0
2023-04-16,DMA_118,56.49677164125213,0,0
2023-04-16,DMA_119,43.65671924935838,0,0
2023-04-16,DMA_120,52.705264896484,0,0
2023-04-16,DMA_121,47.50508637866129,0,0
2023-04-16,DMA_122,44.017542189901995,0,0
2023-04-16,DMA_123,53.24271656849959,0,0
2023-04-16,DMA_124,42.23947646441866,0,1
2023-04-16,DMA_125,47.41889692442012,0,0
2023-04-16,DMA_126,55.55626009347825,0,1
2023-04-16,DMA_127,54.02994285901897,0,1
2023-04-16,DMA_128,54.363532766121835,0,0
2023-04-16,DMA_129,55.80101027706254,0,0
2023-04-16,DMA_130,51.6129701374941,0,0
2023-04-16,DMA_131,47.105723042718694,0,0
2023-04-16,DMA_132,45.09462561202448,0,1
2023-04-16,DMA_133,48.538926404749034,0,0
2023-04-16,DMA_134,58.842934401933235,0,0
2023-04-16,DMA_135,56.53633475007056,0,1
2023-04-16,DMA_136,57.97870103287764,0,0
2023-04-16,DMA_137,41.805049325667625,0,0
2023-04-16,DMA_138,51.97689498023162,0,0
2023-04-16,DMA_139,48.99910507638174,0,0
2023-04-16,DMA_140,38.678180153840245,0,0
2023-04-16,DMA_141,44.55288646325963,0,0
2023-04-16,DMA_142,48.18431156598484,0,0
2023-04-16,DMA_143,49.78433689828924,0,0
2023-04-16,DMA_144,54.68752772003787,0,0
2023-04-16,DMA_145,65.31192830850509,0,1
2023-04-16,DMA_146,44.69807357882764,0,0
2023-04-16,DMA_147,45.74625304668835,0,0
2023-04-16,DMA_148,55.865083603013396,0,0
2023-04-16,DMA_149,45.87315841675441,0,0
2023-04-16,DMA_150,56.110027253848585,0,0
2023-04-23,DMA_001,51.14388377738386,0,1
2023-04-23,DMA_002,63.00883678777983,0,0
2023-04-23,DMA_003,55.67506911128811,0,0
2023-04-23,DMA_004,51.21681448279297,0,0
2023-04-23,DMA_005,45.92218069135996,0,0
2023-04-23,DMA_006,47.470998908496156,0,0
2023-04-23,DMA_007,44.27168798754756,0,0
2023-04-23,DMA_008,49.48863659087096,0,0
2023-04-23,DMA_009,47.46802357401388,0,0
2023-04-23,DMA_010,30.26764402821859,0,0
2023-04-23,DMA_011,48.73469155954954,0,0
2023-04-23,DMA_012,40.34953123299008,0,0
2023-04-23,DMA_013,54.34177235541557,0,0
2023-04-23,DMA_014,40.0295665297278,0,0
2023-04-23,DMA_015,36.10639284998484,0,0
2023-04-23,DMA_016,38.89876788409013,0,0
2023-04-23,DMA_017,45.589750326423925,0,0
2023-04-23,DMA_018,41.02316867200069,0,1
2023-04-23,DMA_019,32.963459685074696,0,0
2023-04-23,DMA_020,49.50859526529734,0,0
2023-04-23,DMA_021,49.67352024630998,0,0
2023-04-23,DMA_022,49.0339432573053,0,0
2023-04-23,DMA_023,49.231711085007134,0,0
2023-04-23,DMA_024,57.902356425545065,0,0
2023-04-23,DMA_025,59.80255632276939,0,0
2023-04-23,DMA_026,45.01048141824842,0,0
2023-04-23,DMA_027,57.564899242295375,0,0
2023-04-23,DMA_028,47.033141402318456,0,0
2023-04-23,DMA_029,51.021634940955984,0,1
2023-04-23,DMA_030,53.19346256550156,0,0
2023-04-23,DMA_031,44.51354196712627,0,0
2023-04-23,DMA_032,53.7008804307263,0,0
2023-04-23,DMA_033,36.99293145750367,0,1
2023-04-23,DMA_034,47.598816598209325,0,0
2023-04-23,DMA_035,41.415864857589,0,0
2023-04-23,DMA_036,43.08818586149596,0,1
2023-04-23,DMA_037,52.697997094090944,0,0
2023-04-23,DMA_038,39.13154571993347,0,0
2023-04-23,DMA_039,43.72489487633203,0,0
2023-04-23,DMA_040,47.70953288585883,0,0
2023-04-23,DMA_041,45.36273107266558,0,0
2023-04-23,DMA_042,54.11278295303184,0,0
2023-04-23,DMA_043,47.8030329725345,0,1
2023-04-23,DMA_044,52.022367379318155,0,1
2023-04-23,DMA_045,53.75290049918224,0,0
2023-04-23,DMA_046,49.803834758040146,0,1
2023-04-23,DMA_047,48.86528733914241,0,0
2023-04-23,DMA_048,39.441600305812706,0,0
2023-04-23,DMA_049,50.3499462887654,0,0
2023-04-23,DMA_050,40.115342457596896,0,0
2023-04-23,DMA_051,47.82370540196913,0,0
2023-04-23,DMA_052,49.04184237049591,0,1
2023-04-23,DMA_053,51.76323965139488,0,0
2023-04-23,DMA_054,42.304231886627264,0,0
2023-04-23,DMA_055,49.63958512066186,0,0
2023-04-23,DMA_056,45.94337500329215,0,0
2023-04-23,DMA_057,47.592525957721215,0,0
2023-04-23,DMA_058,56.520658073664464,0,0
2023-04-23,DMA_059,46.90795626975602,0,0
2023-04-23,DMA_060,49.96587221392503,0,0
2023-04-23,DMA_061,44.328938743588274,0,0
2023-04-23,DMA_062,56.66357818644236,0,0
2023-04-23,DMA_063,56.72618399676122,0,0
2023-04-23,DMA_064,53.45541120580292,0,0
2023-04-23,DMA_065,47.423883896634464,0,0
2023-04-23,DMA_066,53.961275419714696,0,0
2023-04-23,DMA_067,34.63433694029417,0,0
2023-04-23,DMA_068,46.717161328324735,0,1
2023-04-23,DMA_069,42.62101339937584,0,1
2023-04-23,DMA_070,40.23169198732897,0,0
2023-04-23,DMA_071,55.631582889738915,0,0
2023-04-23,DMA_072,56.53949550272055,0,0
2023-04-23,DMA_073,59.12500541129015,0,1
2023-04-23,DMA_074,50.00156014700122,0,0
2023-04-23,DMA_075,57.17534608296381,0,0
2023-04-23,DMA_076,40.512291400564635,0,0
2023-04-23,DMA_077,50.85230510515257,0,0
2023-04-23,DMA_078,41.84130358640061,0,1
2023-04-23,DMA_079,52.60485067353016,0,0
2023-04-23,DMA_080,47.60962765480774,0,0
2023-04-23,DMA_081,53.43460661324103,0,0
2023-04-23,DMA_082,49.56472612242106,0,0
2023-04-23,DMA_083,46.66027588497963,0,0
2023-04-23,DMA_084,43.121737734831726,0,0
2023-04-23,DMA_085,54.72888295324069,0,0
2023-04-23,DMA_086,50.09222777972129,0,0
2023-04-23,DMA_087,55.74154103413826,0,0
2023-04-23,DMA_088,54.346006502438954,0,0
2023-04-23,DMA_089,34.26482180745574,0,0
2023-04-23,DMA_090,45.953991057217294,0,0
2023-04-23,DMA_091,58.57502430949003,0,0
2023-04-23,DMA_092,49.836378795100224,0,0
2023-04-23,DMA_093,40.901534585475865,0,0
2023-04-23,DMA_094,44.229312280711824,0,0
2023-04-23,DMA_095,50.08107750047364,0,0
2023-04-23,DMA_096,43.30034409502002,0,0
2023-04-23,DMA_097,48.21364638488976,0,0
2023-04-23,DMA_098,48.390431612483255,0,0
2023-04-23,DMA_099,43.15454404128175,0,0
2023-04-23,DMA_100,60.892174883042244,0,0
2023-04-23,DMA_101,53.079625775818045,0,0
2023-04-23,DMA_102,57.38619082790455,0,1
2023-04-23,DMA_103,49.435673025026375,0,0
2023-04-23,DMA_104,41.82629117581112,0,0
2023-04-23,DMA_105,43.94360107011376,0,0
2023-04-23,DMA_106,60.784755344804466,0,0
2023-04-23,DMA_107,54.56931653713012,0,0
2023-04-23,DMA_108,38.76208693014895,0,0
2023-04-23,DMA_109,46.26645318240049,0,0
2023-04-23,DMA_110,49.624195334589146,0,0
2023-04-23,DMA_111,51.312143566070475,0,0
2023-04-23,DMA_112,41.87547078398794,0,0
2023-04-23,DMA_113,38.56420992220371,0,0
2023-04-23,DMA_114,46.614801799315735,0,0
2023-04-23,DMA_115,59.32801881307935,0,0
2023-04-23,DMA_116,46.7835649582367,0,0
2023-04-23,DMA_117,50.09991924435238,0,0
2023-04-23,DMA_118,46.77706079949646,0,0
2023-04-23,DMA_119,50.12064253983901,0,0
2023-04-23,DMA_120,51.86518480446706,0,0
2023-04-23,DMA_121,43.134534959223394,0,0
2023-04-23,DMA_122,51.89780161754535,0,0
2023-04-23,DMA_123,36.829998202760564,0,0
2023-04-23,DMA_124,45.193445022115164,0,1
2023-04-23,DMA_125,52.99755610838943,0,1
2023-04-23,DMA_126,40.88338612103439,0,0
2023-04-23,DMA_127,45.90437964908082,0,0
2023-04-23,DMA_128,59.72196294183665,0,0
2023-04-23,DMA_129,52.40860564813055,0,0
2023-04-23,DMA_130,48.33288288197007,0,0
2023-04-23,DMA_131,41.651876039625805,0,0
2023-04-23,DMA_132,40.33884270730933,0,0
2023-04-23,DMA_133,52.22582107799834,0,0
2023-04-23,DMA_134,53.98606300639513,0,0
2023-04-23,DMA_135,44.74059677298225,0,0
2023-04-23,DMA_136,57.74283713012256,0,0
2023-04-23,DMA_137,47.31654283265086,0,0
2023-04-23,DMA_138,46.97771745052116,0,0
2023-04-23,DMA_139,47.332481651563526,0,0
2023-04-23,DMA_140,42.19383115762455,0,0
2023-04-23,DMA_141,50.95347453121254,0,0
2023-04-23,DMA_142,50.97697613094257,0,0
2023-04-23,DMA_143,41.70853016293439,0,0
2023-04-23,DMA_144,40.006143652155856,0,0
2023-04-23,DMA_145,44.65523906872068,0,0
2023-04-23,DMA_146,42.79536607352597,0,1
2023-04-23,DMA_147,50.46453683634569,0,0
2023-04-23,DMA_148,39.412463439296836,0,0
2023-04-23,DMA_149,49.38584880976199,0,0
2023-04-23,DMA_150,46.427807449086764,0,0
2023-04-30,DMA_001,54.545333447024575,0,0
2023-04-30,DMA_002,31.4160813921743,0,0
2023-04-30,DMA_003,52.99591660072004,0,0
2023-04-30,DMA_004,37.903847900597825,0,0
