date,geo_id,channel,spend_usd,impressions,clicks
2023-08-06,DMA_147,TikTok,1271.03,73592,2593
2023-08-06,DMA_148,Meta,2906.22,162250,5126
2023-08-06,DMA_148,Google,2648.95,141899,4710
2023-08-06,DMA_148,Amazon,1579.85,86202,2343
2023-08-06,DMA_148,TikTok,1900.5,105915,3749
2023-08-06,DMA_149,Meta,3661.44,188511,5333
2023-08-06,DMA_149,Google,2041.44,110329,4254
2023-08-06,DMA_149,Amazon,1779.99,91597,3396
2023-08-06,DMA_149,TikTok,1036.1,54795,2016
2023-08-06,DMA_150,Meta,2696.22,153897,4664
2023-08-06,DMA_150,Google,3252.94,167225,5301
2023-08-06,DMA_150,Amazon,2008.09,110723,2884
2023-08-06,DMA_150,TikTok,1874.58,97366,3350
2023-08-13,DMA_001,Meta,4238.56,255058,10043
2023-08-13,DMA_001,Google,2561.53,128450,4177
2023-08-13,DMA_001,Amazon,2857.46,168022,5314
2023-08-13,DMA_001,TikTok,1525.04,77651,3031
2023-08-13,DMA_002,Meta,3818.19,198903,7468
2023-08-13,DMA_002,Google,2518.1,140911,5060
2023-08-13,DMA_002,Amazon,2381.72,145440,5453
2023-08-13,DMA_002,TikTok,1218.62,69958,2040
2023-08-13,DMA_003,Meta,4525.49,232907,8726
2023-08-13,DMA_003,Google,2826.21,162766,4457
2023-08-13,DMA_003,Amazon,1595.36,92842,3628
2023-08-13,DMA_003,TikTok,1312.49,72116,1810
2023-08-13,DMA_004,Meta,2838.58,136532,3694
2023-08-13,DMA_004,Google,3074.77,190585,6787
2023-08-13,DMA_004,Amazon,1631.19,93490,3030
2023-08-13,DMA_004,TikTok,1153.42,61908,1862
2023-08-13,DMA_005,Meta,3836.34,236043,8861
2023-08-13,DMA_005,Google,2060.71,112454,3901
2023-08-13,DMA_005,Amazon,1660.34,101879,3067
2023-08-13,DMA_005,TikTok,1787.65,101823,3446
2023-08-13,DMA_006,Meta,4668.13,254170,7976
2023-08-13,DMA_006,Google,2944.49,152046,4072
2023-08-13,DMA_006,Amazon,1961.02,113013,3289
2023-08-13,DMA_006,TikTok,1638.59,95723,3163
2023-08-13,DMA_007,Meta,4718.94,254665,9447
2023-08-13,DMA_007,Google,2702.86,134144,3448
2023-08-13,DMA_007,Amazon,1634.44,82761,2592
2023-08-13,DMA_007,TikTok,1274.13,61397,2388
2023-08-13,DMA_008,Meta,2873.73,138296,5361
2023-08-13,DMA_008,Google,3036.15,168840,4521
2023-08-13,DMA_008,Amazon,2570.46,142301,4154
2023-08-13,DMA_008,TikTok,1581.99,87816,3295
2023-08-13,DMA_009,Meta,3186.02,165788,5047
2023-08-13,DMA_009,Google,2427.54,119132,3549
2023-08-13,DMA_009,Amazon,2682.95,163863,4186
2023-08-13,DMA_009,TikTok,1570.14,82979,2787
2023-08-13,DMA_010,Meta,2871.82,170943,4373
2023-08-13,DMA_010,Google,1964.33,120112,4248
2023-08-13,DMA_010,Amazon,1687.16,96738,2546
2023-08-13,DMA_010,TikTok,1747.06,90366,2881
2023-08-13,DMA_011,Meta,4286.53,226412,7645
2023-08-13,DMA_011,Google,3325.68,200036,6488
2023-08-13,DMA_011,Amazon,2478.32,134595,4150
2023-08-13,DMA_011,TikTok,1357.71,80909,2495
2023-08-13,DMA_012,Meta,3462.68,176681,6344
2023-08-13,DMA_012,Google,2586.22,142843,4813
2023-08-13,DMA_012,Amazon,2439.66,133083,4309
2023-08-13,DMA_012,TikTok,1581.42,93153,2340
2023-08-13,DMA_013,Meta,3591.42,204195,6602
2023-08-13,DMA_013,Google,2989.15,154785,5211
2023-08-13,DMA_013,Amazon,2098.4,125988,4586
2023-08-13,DMA_013,TikTok,1802.76,105072,2679
2023-08-13,DMA_014,Meta,3408.14,168249,6658
2023-08-13,DMA_014,Google,3981.35,227167,5688
2023-08-13,DMA_014,Amazon,1653.07,86982,2561
2023-08-13,DMA_014,TikTok,1397.01,73384,2823
2023-08-13,DMA_015,Meta,2929.69,145493,5279
2023-08-13,DMA_015,Google,1886.63,116604,3434
2023-08-13,DMA_015,Amazon,1431.64,77351,2479
2023-08-13,DMA_015,TikTok,1261.59,63856,2235
2023-08-13,DMA_016,Meta,4829.25,283894,8959
2023-08-13,DMA_016,Google,2793.58,161216,5114
2023-08-13,DMA_016,Amazon,2213.91,108297,3859
2023-08-13,DMA_016,TikTok,1735.17,106352,4207
2023-08-13,DMA_017,Meta,2617.55,141588,3995
2023-08-13,DMA_017,Google,2973.15,180851,5422
2023-08-13,DMA_017,Amazon,1844.43,96153,3176
2023-08-13,DMA_017,TikTok,1754.89,100270,3309
2023-08-13,DMA_018,Meta,3545.49,216529,7519
2023-08-13,DMA_018,Google,3094.51,178080,4516
2023-08-13,DMA_018,Amazon,1544.38,93286,2981
2023-08-13,DMA_018,TikTok,1898.25,114361,3905
2023-08-13,DMA_019,Meta,2682.3,154362,4645
2023-08-13,DMA_019,Google,2814.87,166773,5563
2023-08-13,DMA_019,Amazon,2946.09,164216,4309
2023-08-13,DMA_019,TikTok,1607.19,94688,2472
2023-08-13,DMA_020,Meta,3321.87,168178,5597
2023-08-13,DMA_020,Google,2830.77,148973,5775
2023-08-13,DMA_020,Amazon,2845.06,147811,5822
2023-08-13,DMA_020,TikTok,1183.51,70390,1799
2023-08-13,DMA_021,Meta,3971.36,198372,5035
2023-08-13,DMA_021,Google,1973.81,116698,2937
2023-08-13,DMA_021,Amazon,2509.91,151731,4742
2023-08-13,DMA_021,TikTok,1506.34,83760,2506
2023-08-13,DMA_022,Meta,3159.11,191646,6614
2023-08-13,DMA_022,Google,3316.48,190056,5033
2023-08-13,DMA_022,Amazon,2971.46,164725,6260
2023-08-13,DMA_022,TikTok,1663.75,93116,3109
2023-08-13,DMA_023,Meta,4142.44,221144,8070
2023-08-13,DMA_023,Google,2343.15,124705,3269
2023-08-13,DMA_023,Amazon,2054.96,113163,3203
2023-08-13,DMA_023,TikTok,1372.71,74945,2366
2023-08-13,DMA_024,Meta,3932.03,221356,7040
2023-08-13,DMA_024,Google,3101.96,163047,4397
2023-08-13,DMA_024,Amazon,1816.31,108039,3080
2023-08-13,DMA_024,TikTok,1414.21,68987,2058
2023-08-13,DMA_025,Meta,5179.37,282918,8690
2023-08-13,DMA_025,Google,3526.28,170088,6692
2023-08-13,DMA_025,Amazon,2803.85,168571,4584
2023-08-13,DMA_025,TikTok,1098.56,66953,2005
2023-08-13,DMA_026,Meta,4377.78,254439,9233
2023-08-13,DMA_026,Google,2438.09,147781,5433
2023-08-13,DMA_026,Amazon,2225.5,137262,3516
2023-08-13,DMA_026,TikTok,1785.47,108818,3933
2023-08-13,DMA_027,Meta,2993.13,157326,4737
2023-08-13,DMA_027,Google,2892.79,139343,5481
2023-08-13,DMA_027,Amazon,2312.23,132214,4656
2023-08-13,DMA_027,TikTok,940.64,52511,1633
2023-08-13,DMA_028,Meta,3142.02,192029,5809
2023-08-13,DMA_028,Google,2145.04,120431,4061
2023-08-13,DMA_028,Amazon,1768.81,93170,3660
2023-08-13,DMA_028,TikTok,1694.37,95180,3025
2023-08-13,DMA_029,Meta,2838.75,160814,6422
2023-08-13,DMA_029,Google,2448.1,144855,5653
2023-08-13,DMA_029,Amazon,3143.6,173300,6550
2023-08-13,DMA_029,TikTok,1219.63,60160,2053
2023-08-13,DMA_030,Meta,3210.65,167842,4339
2023-08-13,DMA_030,Google,2918.79,165308,4882
2023-08-13,DMA_030,Amazon,2319.86,139786,5019
2023-08-13,DMA_030,TikTok,1450.7,74808,2046
2023-08-13,DMA_031,Meta,3934.83,208586,7193
2023-08-13,DMA_031,Google,3337.42,190889,4841
2023-08-13,DMA_031,Amazon,2793.56,140430,5151
2023-08-13,DMA_031,TikTok,1544.97,89421,3180
2023-08-13,DMA_032,Meta,3406.81,177425,4869
2023-08-13,DMA_032,Google,3723.9,223493,8857
2023-08-13,DMA_032,Amazon,1979.21,120458,3356
2023-08-13,DMA_032,TikTok,1680.95,98336,3697
2023-08-13,DMA_033,Meta,3091.54,188929,7274
2023-08-13,DMA_033,Google,2752.49,152484,4624
2023-08-13,DMA_033,Amazon,2499.84,125295,3884
2023-08-13,DMA_033,TikTok,2072.29,111548,4234
2023-08-13,DMA_034,Meta,3449.39,205013,7376
2023-08-13,DMA_034,Google,1916.1,92152,3063
2023-08-13,DMA_034,Amazon,1966.17,121539,3274
2023-08-13,DMA_034,TikTok,2092.16,126343,4015
2023-08-13,DMA_035,Meta,3834.66,200129,5427
2023-08-13,DMA_035,Google,2381.92,123335,3812
2023-08-13,DMA_035,Amazon,2535.46,131931,4940
2023-08-13,DMA_035,TikTok,1627.64,93928,3608
2023-08-13,DMA_036,Meta,4643.84,266692,7153
2023-08-13,DMA_036,Google,2436.95,138366,3523
2023-08-13,DMA_036,Amazon,1948.95,108934,2908
2023-08-13,DMA_036,TikTok,1264.78,65941,2301
2023-08-13,DMA_037,Meta,3387.23,205688,6605
2023-08-13,DMA_037,Google,3269.44,188040,5157
2023-08-13,DMA_037,Amazon,2054.63,125558,4498
2023-08-13,DMA_037,TikTok,1020.8,50187,1501
2023-08-13,DMA_038,Meta,2716.84,167929,5586
2023-08-13,DMA_038,Google,2153.27,129479,3736
2023-08-13,DMA_038,Amazon,2896.42,144590,4512
2023-08-13,DMA_038,TikTok,970.41,56962,1493
2023-08-13,DMA_039,Meta,3591.38,196794,7556
2023-08-13,DMA_039,Google,3346.59,195179,6279
2023-08-13,DMA_039,Amazon,1751.61,101043,3968
2023-08-13,DMA_039,TikTok,1518.1,74185,2093
2023-08-13,DMA_040,Meta,4378.07,270621,10779
2023-08-13,DMA_040,Google,2441.4,124302,4644
2023-08-13,DMA_040,Amazon,1550.22,91895,3371
2023-08-13,DMA_040,TikTok,1608.04,93282,2887
2023-08-13,DMA_041,Meta,3482.32,211917,7183
2023-08-13,DMA_041,Google,3173.68,190178,5853
2023-08-13,DMA_041,Amazon,2204.82,120923,3659
2023-08-13,DMA_041,TikTok,1705.75,94209,3092
2023-08-13,DMA_042,Meta,3540.51,204538,7672
2023-08-13,DMA_042,Google,2842.87,168519,4473
2023-08-13,DMA_042,Amazon,2242.08,130119,5142
2023-08-13,DMA_042,TikTok,1450.41,85729,2797
2023-08-13,DMA_043,Meta,2718.59,138944,3588
2023-08-13,DMA_043,Google,2132.94,103379,3163
2023-08-13,DMA_043,Amazon,2230.8,132699,3431
2023-08-13,DMA_043,TikTok,1113.09,62856,1771
2023-08-13,DMA_044,Meta,2485.76,139517,4665
2023-08-13,DMA_044,Google,3187.58,174469,6465
2023-08-13,DMA_044,Amazon,2195.09,130639,3347
2023-08-13,DMA_044,TikTok,1291.73,70702,2560
2023-08-13,DMA_045,Meta,3837.2,190520,4830
2023-08-13,DMA_045,Google,3401.98,193309,6967
2023-08-13,DMA_045,Amazon,1812.61,103336,3713
2023-08-13,DMA_045,TikTok,1923.04,95864,3215
2023-08-13,DMA_046,Meta,3086.31,163922,4351
2023-08-13,DMA_046,Google,2740.11,167682,4413
2023-08-13,DMA_046,Amazon,2041.97,105571,4105
2023-08-13,DMA_046,TikTok,1498.52,85709,2486
2023-08-13,DMA_047,Meta,3396.75,206395,8084
2023-08-13,DMA_047,Google,4046.89,246582,8521
2023-08-13,DMA_047,Amazon,2249.67,134584,4881
2023-08-13,DMA_047,TikTok,1139.45,61076,1780
2023-08-13,DMA_048,Meta,3057.96,154261,5044
2023-08-13,DMA_048,Google,3367.71,171471,5980
2023-08-13,DMA_048,Amazon,1987.17,112669,4375
2023-08-13,DMA_048,TikTok,1402.32,81288,2569
2023-08-13,DMA_049,Meta,2828.6,153256,4619
2023-08-13,DMA_049,Google,2896.0,148315,5484
2023-08-13,DMA_049,Amazon,2134.31,122704,3491
2023-08-13,DMA_049,TikTok,1244.04,70985,2686
2023-08-13,DMA_050,Meta,2989.61,175158,7000
2023-08-13,DMA_050,Google,2112.41,124532,3790
2023-08-13,DMA_050,Amazon,2400.67,140282,5021
2023-08-13,DMA_050,TikTok,1941.22,95129,3339
2023-08-13,DMA_051,Meta,3614.84,221093,6952
2023-08-13,DMA_051,Google,2377.57,118586,3270
2023-08-13,DMA_051,Amazon,2495.65,140940,5194
2023-08-13,DMA_051,TikTok,1592.1,89215,3566
2023-08-13,DMA_052,Meta,2406.29,134751,4403
2023-08-13,DMA_052,Google,2147.66,106369,3761
2023-08-13,DMA_052,Amazon,2088.68,113900,4062
2023-08-13,DMA_052,TikTok,1524.37,83144,3310
2023-08-13,DMA_053,Meta,3289.22,171660,4433
2023-08-13,DMA_053,Google,3615.17,200004,7433
2023-08-13,DMA_053,Amazon,1926.1,108887,3879
2023-08-13,DMA_053,TikTok,1764.5,104278,3501
2023-08-13,DMA_054,Meta,4574.91,251839,6652
2023-08-13,DMA_054,Google,3289.16,195607,7156
2023-08-13,DMA_054,Amazon,1539.37,91724,3094
2023-08-13,DMA_054,TikTok,1202.98,65034,2238
2023-08-13,DMA_055,Meta,3287.03,195170,5671
2023-08-13,DMA_055,Google,1907.68,97905,2637
2023-08-13,DMA_055,Amazon,1967.92,105031,3193
2023-08-13,DMA_055,TikTok,1327.67,68224,2658
2023-08-13,DMA_056,Meta,3543.32,179500,4719
2023-08-13,DMA_056,Google,2344.74,139088,5090
2023-08-13,DMA_056,Amazon,2011.41,106521,4240
2023-08-13,DMA_056,TikTok,1787.98,97114,3658
2023-08-13,DMA_057,Meta,3036.84,153957,4996
2023-08-13,DMA_057,Google,2139.34,123393,3746
2023-08-13,DMA_057,Amazon,2278.34,128197,4686
2023-08-13,DMA_057,TikTok,1827.85,108515,3356
2023-08-13,DMA_058,Meta,3942.32,212199,8177
2023-08-13,DMA_058,Google,2862.19,164055,4479
2023-08-13,DMA_058,Amazon,1633.06,93944,3684
2023-08-13,DMA_058,TikTok,2064.47,103724,3906
2023-08-13,DMA_059,Meta,2762.88,159848,4415
2023-08-13,DMA_059,Google,3018.65,156227,5900
2023-08-13,DMA_059,Amazon,2259.69,136497,4752
2023-08-13,DMA_059,TikTok,1403.58,78015,3019
2023-08-13,DMA_060,Meta,3483.1,207607,6542
2023-08-13,DMA_060,Google,2082.46,122159,4737
2023-08-13,DMA_060,Amazon,2662.79,155762,4319
2023-08-13,DMA_060,TikTok,1678.17,86988,3170
2023-08-13,DMA_061,Meta,2787.11,158389,5593
2023-08-13,DMA_061,Google,2034.19,101171,2789
2023-08-13,DMA_061,Amazon,2333.71,125134,3157
2023-08-13,DMA_061,TikTok,1975.48,103101,3049
2023-08-13,DMA_062,Meta,3250.77,183435,6099
2023-08-13,DMA_062,Google,2789.21,155109,5841
2023-08-13,DMA_062,Amazon,2559.92,134246,3414
2023-08-13,DMA_062,TikTok,1497.57,90570,3420
2023-08-13,DMA_063,Meta,2770.99,169376,5971
2023-08-13,DMA_063,Google,2996.67,147592,3882
2023-08-13,DMA_063,Amazon,2152.66,104807,3752
2023-08-13,DMA_063,TikTok,1672.35,89441,2829
2023-08-13,DMA_064,Meta,3172.81,160536,5419
2023-08-13,DMA_064,Google,2969.08,150104,3952
2023-08-13,DMA_064,Amazon,2919.7,147179,4597
2023-08-13,DMA_064,TikTok,1715.17,95940,2890
2023-08-13,DMA_065,Meta,3075.23,179617,5355
2023-08-13,DMA_065,Google,3057.21,155094,5454
2023-08-13,DMA_065,Amazon,1841.52,97000,2993
2023-08-13,DMA_065,TikTok,1428.47,77303,2791
2023-08-13,DMA_066,Meta,3785.77,222105,8656
2023-08-13,DMA_066,Google,2541.06,137295,4599
2023-08-13,DMA_066,Amazon,2668.29,134886,5349
2023-08-13,DMA_066,TikTok,1592.78,80268,2430
2023-08-13,DMA_067,Meta,3094.8,167994,5325
2023-08-13,DMA_067,Google,2138.35,107431,4024
2023-08-13,DMA_067,Amazon,2216.65,113136,2876
2023-08-13,DMA_067,TikTok,1024.76,60125,1824
2023-08-13,DMA_068,Meta,3966.66,204048,6623
2023-08-13,DMA_068,Google,2239.26,135101,5030
2023-08-13,DMA_068,Amazon,1906.91,95784,3329
2023-08-13,DMA_068,TikTok,1510.57,74108,2274
2023-08-13,DMA_069,Meta,3004.98,176022,4754
2023-08-13,DMA_069,Google,2877.18,144379,4748
2023-08-13,DMA_069,Amazon,2625.56,148303,4961
2023-08-13,DMA_069,TikTok,1067.71,63062,2308
2023-08-13,DMA_070,Meta,2916.84,159647,4951
2023-08-13,DMA_070,Google,3266.07,163226,4516
2023-08-13,DMA_070,Amazon,1650.21,85676,2474
2023-08-13,DMA_070,TikTok,1597.86,83706,2461
2023-08-13,DMA_071,Meta,3235.86,182970,4759
2023-08-13,DMA_071,Google,2519.59,151495,4742
2023-08-13,DMA_071,Amazon,1772.29,105514,3618
2023-08-13,DMA_071,TikTok,1448.84,78010,2117
2023-08-13,DMA_072,Meta,3187.75,162049,6243
2023-08-13,DMA_072,Google,3149.16,166852,5775
2023-08-13,DMA_072,Amazon,1838.21,112874,3486
2023-08-13,DMA_072,TikTok,1129.07,62724,1966
2023-08-13,DMA_073,Meta,3789.79,232529,8898
2023-08-13,DMA_073,Google,2623.39,140423,4160
2023-08-13,DMA_073,Amazon,2636.64,135955,4238
2023-08-13,DMA_073,TikTok,1318.75,68178,2377
2023-08-13,DMA_074,Meta,4101.46,237297,8197
2023-08-13,DMA_074,Google,2990.2,173929,6212
2023-08-13,DMA_074,Amazon,2180.17,132761,4023
2023-08-13,DMA_074,TikTok,1871.48,98088,3780
2023-08-13,DMA_075,Meta,2726.23,155836,5579
2023-08-13,DMA_075,Google,2663.11,150565,5389
2023-08-13,DMA_075,Amazon,2857.77,140067,4723
2023-08-13,DMA_075,TikTok,1904.6,94915,2776
2023-08-13,DMA_076,Meta,4260.88,223064,7867
2023-08-13,DMA_076,Google,2207.88,109193,3697
2023-08-13,DMA_076,Amazon,1987.8,115687,4318
2023-08-13,DMA_076,TikTok,1330.41,67206,2035
2023-08-13,DMA_077,Meta,4326.03,264466,7590
2023-08-13,DMA_077,Google,2447.92,141122,4411
2023-08-13,DMA_077,Amazon,1626.7,78314,2993
2023-08-13,DMA_077,TikTok,1750.07,97224,2629
2023-08-13,DMA_078,Meta,4024.13,199276,7407
2023-08-13,DMA_078,Google,2751.67,132262,4850
2023-08-13,DMA_078,Amazon,2826.88,169276,5926
2023-08-13,DMA_078,TikTok,2210.55,132424,4604
2023-08-13,DMA_079,Meta,2849.64,165510,6236
2023-08-13,DMA_079,Google,4092.78,202291,5082
2023-08-13,DMA_079,Amazon,2786.25,155980,4039
2023-08-13,DMA_079,TikTok,1602.92,87764,2682
2023-08-13,DMA_080,Meta,3126.57,179528,5588
2023-08-13,DMA_080,Google,2352.85,133370,4654
2023-08-13,DMA_080,Amazon,1805.93,109107,4346
2023-08-13,DMA_080,TikTok,1404.51,69799,2184
2023-08-13,DMA_081,Meta,4535.83,250422,9413
2023-08-13,DMA_081,Google,3766.56,191390,5442
2023-08-13,DMA_081,Amazon,2834.02,161767,6243
2023-08-13,DMA_081,TikTok,1377.28,73528,2408
2023-08-13,DMA_082,Meta,3959.33,202885,7392
2023-08-13,DMA_082,Google,1931.61,95350,3195
2023-08-13,DMA_082,Amazon,1987.32,111748,3656
2023-08-13,DMA_082,TikTok,1778.11,104104,3269
2023-08-13,DMA_083,Meta,4005.77,233470,6063
2023-08-13,DMA_083,Google,2247.54,122144,4812
2023-08-13,DMA_083,Amazon,1586.25,83197,2685
2023-08-13,DMA_083,TikTok,1568.7,96370,3835
2023-08-13,DMA_084,Meta,3407.15,198013,6490
2023-08-13,DMA_084,Google,3084.14,168148,4408
2023-08-13,DMA_084,Amazon,2638.11,133195,5230
2023-08-13,DMA_084,TikTok,1978.23,97131,3587
2023-08-13,DMA_085,Meta,3806.51,225874,7631
2023-08-13,DMA_085,Google,2074.48,121708,4238
2023-08-13,DMA_085,Amazon,2596.02,143845,5247
2023-08-13,DMA_085,TikTok,1214.86,69519,1909
2023-08-13,DMA_086,Meta,4163.96,242496,9193
2023-08-13,DMA_086,Google,3359.37,198602,6038
2023-08-13,DMA_086,Amazon,2253.68,115657,3259
2023-08-13,DMA_086,TikTok,1677.61,102962,3451
2023-08-13,DMA_087,Meta,3597.54,212170,7645
2023-08-13,DMA_087,Google,2200.77,109805,2924
2023-08-13,DMA_087,Amazon,2906.53,175950,5912
2023-08-13,DMA_087,TikTok,1189.46,61149,1818
2023-08-13,DMA_088,Meta,2569.79,155701,5233
2023-08-13,DMA_088,Google,2379.47,122441,4315
2023-08-13,DMA_088,Amazon,2435.87,135721,4145
2023-08-13,DMA_088,TikTok,1549.78,89479,3102
2023-08-13,DMA_089,Meta,4151.59,225145,6487
2023-08-13,DMA_089,Google,3841.63,211158,8149
2023-08-13,DMA_089,Amazon,1756.93,104150,3886
2023-08-13,DMA_089,TikTok,1664.64,99323,3628
2023-08-13,DMA_090,Meta,4842.81,254912,6951
2023-08-13,DMA_090,Google,2465.62,143809,5721
2023-08-13,DMA_090,Amazon,3067.6,176543,5179
2023-08-13,DMA_090,TikTok,1273.57,72564,2067
2023-08-13,DMA_091,Meta,4184.07,229079,7224
2023-08-13,DMA_091,Google,3092.6,171056,5952
2023-08-13,DMA_091,Amazon,2712.49,135841,3493
2023-08-13,DMA_091,TikTok,1188.0,69207,2618
2023-08-13,DMA_092,Meta,3516.42,183623,6011
2023-08-13,DMA_092,Google,3075.86,181990,5165
2023-08-13,DMA_092,Amazon,1658.62,83111,2175
2023-08-13,DMA_092,TikTok,1632.73,83769,3078
2023-08-13,DMA_093,Meta,2385.87,122197,4246
2023-08-13,DMA_093,Google,3395.18,187187,7476
2023-08-13,DMA_093,Amazon,2300.67,138064,4567
2023-08-13,DMA_093,TikTok,1529.68,89700,3053
2023-08-13,DMA_094,Meta,4271.77,213585,7958
2023-08-13,DMA_094,Google,1970.75,101637,3434
2023-08-13,DMA_094,Amazon,2833.01,139261,4696
2023-08-13,DMA_094,TikTok,1268.4,62339,1771
2023-08-13,DMA_095,Meta,2913.09,163731,4349
2023-08-13,DMA_095,Google,2818.64,165844,5236
2023-08-13,DMA_095,Amazon,2639.76,146777,5281
2023-08-13,DMA_095,TikTok,1065.95,62883,1848
2023-08-13,DMA_096,Meta,2862.64,152355,4415
2023-08-13,DMA_096,Google,3589.51,198774,7284
2023-08-13,DMA_096,Amazon,2638.32,145331,5198
2023-08-13,DMA_096,TikTok,2061.45,121523,4451
2023-08-13,DMA_097,Meta,3809.41,201947,6889
2023-08-13,DMA_097,Google,2288.95,133905,4172
2023-08-13,DMA_097,Amazon,1894.77,114936,4277
2023-08-13,DMA_097,TikTok,1488.61,76007,3027
2023-08-13,DMA_098,Meta,3801.1,218526,8118
2023-08-13,DMA_098,Google,2707.9,149474,5622
2023-08-13,DMA_098,Amazon,2911.45,167120,5755
2023-08-13,DMA_098,TikTok,1742.85,102420,3663
2023-08-13,DMA_099,Meta,3273.7,177094,7079
2023-08-13,DMA_099,Google,3093.97,168918,4897
2023-08-13,DMA_099,Amazon,1654.11,82458,2789
2023-08-13,DMA_099,TikTok,1866.98,111187,3197
2023-08-13,DMA_100,Meta,3243.88,176850,6457
2023-08-13,DMA_100,Google,3501.69,178240,5587
2023-08-13,DMA_100,Amazon,2175.68,114629,3911
2023-08-13,DMA_100,TikTok,1318.57,76509,2342
2023-08-13,DMA_101,Meta,4113.21,253899,9690
2023-08-13,DMA_101,Google,2935.92,168418,4599
2023-08-13,DMA_101,Amazon,2472.79,130142,5194
2023-08-13,DMA_101,TikTok,1162.97,67559,1834
2023-08-13,DMA_102,Meta,4421.58,271896,8683
2023-08-13,DMA_102,Google,3618.81,184835,5844
2023-08-13,DMA_102,Amazon,2375.81,131473,4891
2023-08-13,DMA_102,TikTok,1792.58,88544,3283
2023-08-13,DMA_103,Meta,5055.77,261163,7090
2023-08-13,DMA_103,Google,2327.11,142403,3736
2023-08-13,DMA_103,Amazon,2288.84,135786,4325
2023-08-13,DMA_103,TikTok,937.57,46056,1519
2023-08-13,DMA_104,Meta,4246.38,223364,6335
2023-08-13,DMA_104,Google,2776.57,167133,6329
2023-08-13,DMA_104,Amazon,1532.66,83110,2804
2023-08-13,DMA_104,TikTok,2108.95,125212,4912
2023-08-13,DMA_105,Meta,3526.42,213074,7564
2023-08-13,DMA_105,Google,3300.3,196205,5197
2023-08-13,DMA_105,Amazon,2417.15,122582,3803
2023-08-13,DMA_105,TikTok,1676.77,95546,3481
2023-08-13,DMA_106,Meta,2918.54,168314,4431
2023-08-13,DMA_106,Google,3224.22,182012,5574
2023-08-13,DMA_106,Amazon,2454.18,126439,3327
2023-08-13,DMA_106,TikTok,1910.04,104341,3616
2023-08-13,DMA_107,Meta,2392.8,141827,5467
2023-08-13,DMA_107,Google,2081.17,126253,4690
2023-08-13,DMA_107,Amazon,1820.57,95618,3555
2023-08-13,DMA_107,TikTok,1425.73,75705,2860
2023-08-13,DMA_108,Meta,3379.17,199873,5942
2023-08-13,DMA_108,Google,1784.88,95061,3739
2023-08-13,DMA_108,Amazon,3144.39,189810,6909
2023-08-13,DMA_108,TikTok,1044.54,64284,1714
2023-08-13,DMA_109,Meta,4272.0,217880,8480
2023-08-13,DMA_109,Google,2629.34,148318,3726
2023-08-13,DMA_109,Amazon,2386.21,136447,4481
2023-08-13,DMA_109,TikTok,1628.83,97087,3389
2023-08-13,DMA_110,Meta,2618.4,140479,4890
2023-08-13,DMA_110,Google,2669.0,165018,5253
2023-08-13,DMA_110,Amazon,3017.6,172564,6279
2023-08-13,DMA_110,TikTok,1828.14,88338,3403
2023-08-13,DMA_111,Meta,3000.35,179918,5395
2023-08-13,DMA_111,Google,3282.22,167238,5451
2023-08-13,DMA_111,Amazon,1403.53,80433,2565
2023-08-13,DMA_111,TikTok,1920.54,117542,4257
2023-08-13,DMA_112,Meta,3311.08,180338,6829
2023-08-13,DMA_112,Google,3537.26,202116,5900
2023-08-13,DMA_112,Amazon,2126.86,119282,4619
2023-08-13,DMA_112,TikTok,1777.83,97762,2694
2023-08-13,DMA_113,Meta,4061.07,227715,8174
2023-08-13,DMA_113,Google,2392.81,135934,5408
2023-08-13,DMA_113,Amazon,2522.49,141921,4316
2023-08-13,DMA_113,TikTok,1398.96,72876,2819
2023-08-13,DMA_114,Meta,3261.7,176592,4667
2023-08-13,DMA_114,Google,2227.22,123037,3436
2023-08-13,DMA_114,Amazon,1661.26,85740,2247
2023-08-13,DMA_114,TikTok,1413.74,78947,2646
2023-08-13,DMA_115,Meta,3425.95,179686,6060
2023-08-13,DMA_115,Google,2731.74,169284,4665
2023-08-13,DMA_115,Amazon,2440.2,144633,5662
2023-08-13,DMA_115,TikTok,1551.17,78678,2934
2023-08-13,DMA_116,Meta,2638.62,156119,5837
2023-08-13,DMA_116,Google,2567.25,128545,4321
2023-08-13,DMA_116,Amazon,2424.99,132202,4564
2023-08-13,DMA_116,TikTok,1290.8,64269,2092
2023-08-13,DMA_117,Meta,3447.01,192404,6505
2023-08-13,DMA_117,Google,2010.83,120741,3893
2023-08-13,DMA_117,Amazon,1740.96,95964,3322
2023-08-13,DMA_117,TikTok,1693.15,87907,2265
2023-08-13,DMA_118,Meta,3371.19,170435,5920
2023-08-13,DMA_118,Google,3161.53,185929,5910
2023-08-13,DMA_118,Amazon,2227.36,127961,5098
2023-08-13,DMA_118,TikTok,1447.88,83128,3207
2023-08-13,DMA_119,Meta,3746.37,191418,6847
2023-08-13,DMA_119,Google,2438.0,139902,4519
2023-08-13,DMA_119,Amazon,2085.63,124036,3382
2023-08-13,DMA_119,TikTok,1046.2,60579,2361
2023-08-13,DMA_120,Meta,2346.21,124866,3651
2023-08-13,DMA_120,Google,2602.27,146143,4863
2023-08-13,DMA_120,Amazon,1535.12,93478,2607
2023-08-13,DMA_120,TikTok,2017.25,104147,2616
2023-08-13,DMA_121,Meta,3437.16,170175,4416
