date,geo_id,product_sku,sales_units,sales_revenue,promo_flag
2023-04-09,DMA_029,Brightline_HydraCare,2030.791617667093,30150.695240015764,1
2023-04-09,DMA_030,Brightline_HydraCare,4223.0,65488.87416564155,0
2023-04-09,DMA_031,Brightline_HydraCare,6935.0,103456.41881705105,0
2023-04-09,DMA_032,Brightline_HydraCare,5245.746092757685,78739.90617399465,1
2023-04-09,DMA_033,Brightline_HydraCare,2857.0,43394.23132777094,0
2023-04-09,DMA_034,Brightline_HydraCare,746.0,11708.656292276766,0
2023-04-09,DMA_035,Brightline_HydraCare,3341.0,48421.81961544728,0
2023-04-09,DMA_036,Brightline_HydraCare,2380.9819068311417,34845.39304973033,1
2023-04-09,DMA_037,Brightline_HydraCare,2047.0,29678.076661072726,0
2023-04-09,DMA_038,Brightline_HydraCare,2962.0,43692.022773590696,0
2023-04-09,DMA_039,Brightline_HydraCare,6328.0,101688.90778884655,0
2023-04-09,DMA_040,Brightline_HydraCare,10229.0,157828.80546856855,0
2023-04-09,DMA_041,Brightline_HydraCare,559.0,7910.790624337964,0
2023-04-09,DMA_042,Brightline_HydraCare,6738.469374536725,98042.47050156129,1
2023-04-09,DMA_043,Brightline_HydraCare,3783.0,57802.63380707822,0
2023-04-09,DMA_044,Brightline_HydraCare,5656.0,80994.59399328318,0
2023-04-09,DMA_045,Brightline_HydraCare,3086.0,44611.20047553424,0
2023-04-09,DMA_046,Brightline_HydraCare,4054.0,64899.3498650025,0
2023-04-09,DMA_047,Brightline_HydraCare,2467.0,35870.10174341749,0
2023-04-09,DMA_048,Brightline_HydraCare,654.0,10278.264073262415,0
2023-04-09,DMA_049,Brightline_HydraCare,3537.0,56385.058591028195,0
2023-04-09,DMA_050,Brightline_HydraCare,1351.0,19521.819536123046,0
2023-04-09,DMA_051,Brightline_HydraCare,5470.197341986391,78401.75702128615,1
2023-04-09,DMA_052,Brightline_HydraCare,4571.0,67618.35017452095,0
2023-04-09,DMA_053,Brightline_HydraCare,917.0,13006.296285106713,0
2023-04-09,DMA_054,Brightline_HydraCare,3309.43644145306,49941.962067921435,1
2023-04-09,DMA_055,Brightline_HydraCare,4589.0,68127.1975323786,0
2023-04-09,DMA_056,Brightline_HydraCare,2052.0,31334.932644449018,0
2023-04-09,DMA_057,Brightline_HydraCare,11225.0,180135.5177221601,0
2023-04-09,DMA_058,Brightline_HydraCare,2468.0,38533.16469940586,0
2023-04-09,DMA_059,Brightline_HydraCare,1028.0,15797.203866842927,0
2023-04-09,DMA_060,Brightline_HydraCare,4627.0,62582.320494898086,0
2023-04-09,DMA_061,Brightline_HydraCare,1552.0,23796.089643167164,0
2023-04-09,DMA_062,Brightline_HydraCare,3833.0,62447.12386761041,0
2023-04-09,DMA_063,Brightline_HydraCare,1442.0,18374.119898606932,0
2023-04-09,DMA_064,Brightline_HydraCare,4121.0,63945.70909470191,0
2023-04-09,DMA_065,Brightline_HydraCare,1395.0,20758.27109116105,0
2023-04-09,DMA_066,Brightline_HydraCare,1977.8018417659707,28406.483034912835,1
2023-04-09,DMA_067,Brightline_HydraCare,3527.0,55024.1853865931,0
2023-04-09,DMA_068,Brightline_HydraCare,7981.0,129948.87209456034,0
2023-04-09,DMA_069,Brightline_HydraCare,5090.0,79309.44330733812,0
2023-04-09,DMA_070,Brightline_HydraCare,3036.466001975069,44701.65622446672,1
2023-04-09,DMA_071,Brightline_HydraCare,1066.0,15235.695875385678,0
2023-04-09,DMA_072,Brightline_HydraCare,7263.0,109732.82287816009,0
2023-04-09,DMA_073,Brightline_HydraCare,2529.0,39591.18385532477,0
2023-04-09,DMA_074,Brightline_HydraCare,3717.332107993824,54680.87813847126,1
2023-04-09,DMA_075,Brightline_HydraCare,5343.0,78981.36275670734,0
2023-04-09,DMA_076,Brightline_HydraCare,2502.0,42825.48346882175,0
2023-04-09,DMA_077,Brightline_HydraCare,2471.0,39064.01171884986,0
2023-04-09,DMA_078,Brightline_HydraCare,2531.0,40148.23176376071,0
2023-04-09,DMA_079,Brightline_HydraCare,3081.361022513856,42845.664283215876,1
2023-04-09,DMA_080,Brightline_HydraCare,1506.269247121246,21795.126287169667,1
2023-04-09,DMA_081,Brightline_HydraCare,404.0,6082.628536754634,0
2023-04-09,DMA_082,Brightline_HydraCare,3189.3736877017877,45445.853976860126,1
2023-04-09,DMA_083,Brightline_HydraCare,1069.0,17318.11853438449,0
2023-04-09,DMA_084,Brightline_HydraCare,1627.0,26125.933592117235,0
2023-04-09,DMA_085,Brightline_HydraCare,2948.0,43040.33125904386,0
2023-04-09,DMA_086,Brightline_HydraCare,689.0,11256.839939964419,0
2023-04-09,DMA_087,Brightline_HydraCare,11635.303212585226,174492.44236280906,1
2023-04-09,DMA_088,Brightline_HydraCare,11886.319852285718,201378.53358661523,1
2023-04-09,DMA_089,Brightline_HydraCare,2968.186128801344,44844.88345626092,1
2023-04-09,DMA_090,Brightline_HydraCare,2692.0,41543.333162913084,0
2023-04-09,DMA_091,Brightline_HydraCare,1508.0,24203.29079196277,0
2023-04-09,DMA_092,Brightline_HydraCare,482.0,7691.864455955523,0
2023-04-09,DMA_093,Brightline_HydraCare,1497.0,23028.424427254075,0
2023-04-09,DMA_094,Brightline_HydraCare,5509.0,82051.84348513793,0
2023-04-09,DMA_095,Brightline_HydraCare,2288.0,35202.25171318819,0
2023-04-09,DMA_096,Brightline_HydraCare,568.0,8172.305542780775,0
2023-04-09,DMA_097,Brightline_HydraCare,3226.0,48758.08753279173,0
2023-04-09,DMA_098,Brightline_HydraCare,6062.0,85886.53330349787,0
2023-04-09,DMA_099,Brightline_HydraCare,1325.0,18105.248870170202,0
2023-04-09,DMA_100,Brightline_HydraCare,479.0,7203.115815017095,0
2023-04-09,DMA_101,Brightline_HydraCare,1930.0,30777.147246747245,0
2023-04-09,DMA_102,Brightline_HydraCare,9724.488933472236,152619.56674590212,1
2023-04-09,DMA_103,Brightline_HydraCare,764.0,11413.064254549226,0
2023-04-09,DMA_104,Brightline_HydraCare,1886.0,30761.11692806924,0
2023-04-09,DMA_105,Brightline_HydraCare,6443.0,93895.15309408164,0
2023-04-09,DMA_106,Brightline_HydraCare,5007.0,67903.05889678297,0
2023-04-09,DMA_107,Brightline_HydraCare,2514.0,33595.64800978409,0
2023-04-09,DMA_108,Brightline_HydraCare,10451.332436153347,147511.2221492463,1
2023-04-09,DMA_109,Brightline_HydraCare,1888.0,29476.340636459317,0
2023-04-09,DMA_110,Brightline_HydraCare,2152.0,31255.428468883638,0
2023-04-09,DMA_111,Brightline_HydraCare,334.0,5125.470139785254,0
2023-04-09,DMA_112,Brightline_HydraCare,6060.0,98382.35797838918,0
2023-04-09,DMA_113,Brightline_HydraCare,3699.0,52433.05600156852,0
2023-04-09,DMA_114,Brightline_HydraCare,2474.0,37997.85625234727,0
2023-04-09,DMA_115,Brightline_HydraCare,1288.0,19840.63832818543,0
2023-04-09,DMA_116,Brightline_HydraCare,2629.0,37737.83987122816,0
2023-04-09,DMA_117,Brightline_HydraCare,1635.8107701131735,26198.58616408823,1
2023-04-09,DMA_118,Brightline_HydraCare,2296.0,33944.5684503438,0
2023-04-09,DMA_119,Brightline_HydraCare,2642.0,38869.593468320876,0
2023-04-09,DMA_120,Brightline_HydraCare,4171.0,69170.65405051602,0
2023-04-09,DMA_121,Brightline_HydraCare,3893.0,59921.348196025225,0
2023-04-09,DMA_122,Brightline_HydraCare,1313.0,20606.179868802796,0
2023-04-09,DMA_123,Brightline_HydraCare,441.0,7063.130837100847,0
2023-04-09,DMA_124,Brightline_HydraCare,783.0,11363.009143817575,0
2023-04-09,DMA_125,Brightline_HydraCare,8140.660586293299,129740.68580292654,1
2023-04-09,DMA_126,Brightline_HydraCare,1614.0,23602.45717379532,0
2023-04-09,DMA_127,Brightline_HydraCare,3226.677246321026,47082.1657711713,1
2023-04-09,DMA_128,Brightline_HydraCare,6090.942289319317,90121.58223927076,1
2023-04-09,DMA_129,Brightline_HydraCare,1781.0,25884.076896722276,0
2023-04-09,DMA_130,Brightline_HydraCare,3569.0,55735.707231115055,0
2023-04-09,DMA_131,Brightline_HydraCare,2255.1724991508167,34279.54207798465,1
2023-04-09,DMA_132,Brightline_HydraCare,1257.0,18391.898183119716,0
2023-04-09,DMA_133,Brightline_HydraCare,7713.0,119596.84299054235,0
2023-04-09,DMA_134,Brightline_HydraCare,5552.0,82134.14033072325,0
2023-04-09,DMA_135,Brightline_HydraCare,4967.0,73282.855852799,0
2023-04-09,DMA_136,Brightline_HydraCare,766.0,11517.968891875937,0
2023-04-09,DMA_137,Brightline_HydraCare,1292.0,19829.093084640564,0
2023-04-09,DMA_138,Brightline_HydraCare,2552.0,39026.168400908384,0
2023-04-09,DMA_139,Brightline_HydraCare,1567.2563288833448,23081.866498364587,1
2023-04-09,DMA_140,Brightline_HydraCare,3807.0,59523.714275041355,0
2023-04-09,DMA_141,Brightline_HydraCare,3718.0,55149.85390971438,0
2023-04-09,DMA_142,Brightline_HydraCare,6573.0,95366.09021728118,0
2023-04-09,DMA_143,Brightline_HydraCare,1537.0,21362.738044383434,0
2023-04-09,DMA_144,Brightline_HydraCare,2107.0,33158.6677945987,0
2023-04-09,DMA_145,Brightline_HydraCare,5480.0,82250.92321315737,0
2023-04-09,DMA_146,Brightline_HydraCare,1749.9946921425717,26526.689513223315,1
2023-04-09,DMA_147,Brightline_HydraCare,1137.0,17946.80843636276,0
2023-04-09,DMA_148,Brightline_HydraCare,5322.0,77924.43302657732,0
2023-04-09,DMA_149,Brightline_HydraCare,6330.0,88425.03956786907,0
2023-04-09,DMA_150,Brightline_HydraCare,2104.103110898941,31671.66600794293,1
2023-04-16,DMA_001,Brightline_HydraCare,1075.0,16373.294001364739,0
2023-04-16,DMA_002,Brightline_HydraCare,714.1399869205075,10571.316532305234,1
2023-04-16,DMA_003,Brightline_HydraCare,2223.0,35802.08897704749,0
2023-04-16,DMA_004,Brightline_HydraCare,1734.0,22776.740378678376,0
2023-04-16,DMA_005,Brightline_HydraCare,3433.1085288466197,54380.58492997306,1
2023-04-16,DMA_006,Brightline_HydraCare,4883.0,76142.40245604639,0
2023-04-16,DMA_007,Brightline_HydraCare,5664.0,86900.36226367156,0
2023-04-16,DMA_008,Brightline_HydraCare,2795.0,34932.116376925405,0
2023-04-16,DMA_009,Brightline_HydraCare,2435.6219325167517,38879.62974733526,1
2023-04-16,DMA_010,Brightline_HydraCare,1543.0,21957.159125466624,0
2023-04-16,DMA_011,Brightline_HydraCare,72.0,1052.5846331672972,0
2023-04-16,DMA_012,Brightline_HydraCare,3691.413386874821,54898.90476824078,1
2023-04-16,DMA_013,Brightline_HydraCare,3736.0,57181.58533309484,0
2023-04-16,DMA_014,Brightline_HydraCare,2171.0,33606.14870970002,0
2023-04-16,DMA_015,Brightline_HydraCare,1082.0,16954.540109830108,0
2023-04-16,DMA_016,Brightline_HydraCare,5832.0,91048.54325308344,0
2023-04-16,DMA_017,Brightline_HydraCare,3171.175770595761,48169.19402523031,1
2023-04-16,DMA_018,Brightline_HydraCare,439.0,6721.942535494712,0
2023-04-16,DMA_019,Brightline_HydraCare,2213.0,31384.62152016403,0
2023-04-16,DMA_020,Brightline_HydraCare,1869.0,26982.248173541437,0
2023-04-16,DMA_021,Brightline_HydraCare,3507.0,54960.28425332072,0
2023-04-16,DMA_022,Brightline_HydraCare,1756.0,27442.604894021675,0
2023-04-16,DMA_023,Brightline_HydraCare,2769.0,43038.15043810095,0
2023-04-16,DMA_024,Brightline_HydraCare,2350.0,34343.34045758037,0
2023-04-16,DMA_025,Brightline_HydraCare,1233.0,19336.977599014932,0
2023-04-16,DMA_026,Brightline_HydraCare,4876.822945884948,68904.95649454587,1
2023-04-16,DMA_027,Brightline_HydraCare,5993.0,94737.46300537845,0
2023-04-16,DMA_028,Brightline_HydraCare,6905.0,102224.01533804784,0
2023-04-16,DMA_029,Brightline_HydraCare,1712.0,27842.47480174137,0
2023-04-16,DMA_030,Brightline_HydraCare,4434.0,61450.44432283623,0
2023-04-16,DMA_031,Brightline_HydraCare,7596.0,123986.1128495978,0
2023-04-16,DMA_032,Brightline_HydraCare,3681.0,54217.08735326197,0
2023-04-16,DMA_033,Brightline_HydraCare,3807.0,56021.49185427247,0
2023-04-16,DMA_034,Brightline_HydraCare,890.0,13480.054911672885,0
2023-04-16,DMA_035,Brightline_HydraCare,3472.0,50264.806511066985,0
2023-04-16,DMA_036,Brightline_HydraCare,1805.0,26977.084614487,0
2023-04-16,DMA_037,Brightline_HydraCare,1574.0,22739.232193847754,0
2023-04-16,DMA_038,Brightline_HydraCare,2967.0,42944.95837768856,0
2023-04-16,DMA_039,Brightline_HydraCare,5112.0,78546.7207334524,0
2023-04-16,DMA_040,Brightline_HydraCare,9898.0,141777.22854561434,0
2023-04-16,DMA_041,Brightline_HydraCare,470.0,6779.211532160568,0
2023-04-16,DMA_042,Brightline_HydraCare,5111.0,71402.74794190958,0
2023-04-16,DMA_043,Brightline_HydraCare,3943.0,57654.75099668433,0
2023-04-16,DMA_044,Brightline_HydraCare,4617.0,73796.7499284265,0
2023-04-16,DMA_045,Brightline_HydraCare,3200.0,45969.75926375288,0
2023-04-16,DMA_046,Brightline_HydraCare,4386.0,63383.29237416657,0
2023-04-16,DMA_047,Brightline_HydraCare,2928.0,44345.85259447345,0
2023-04-16,DMA_048,Brightline_HydraCare,815.6244078985874,12007.543152152326,1
2023-04-16,DMA_049,Brightline_HydraCare,4237.0,70635.51775057685,0
2023-04-16,DMA_050,Brightline_HydraCare,849.0,12631.510318492394,0
2023-04-16,DMA_051,Brightline_HydraCare,4353.0,66389.40409581317,0
2023-04-16,DMA_052,Brightline_HydraCare,5450.0,85607.65490786723,0
2023-04-16,DMA_053,Brightline_HydraCare,1137.0,17843.433775114547,0
2023-04-16,DMA_054,Brightline_HydraCare,2191.0,33248.34981839416,0
2023-04-16,DMA_055,Brightline_HydraCare,3763.0,55990.257950700434,0
2023-04-16,DMA_056,Brightline_HydraCare,2020.0,33366.403232614575,0
2023-04-16,DMA_057,Brightline_HydraCare,10044.0,149908.5058460576,0
2023-04-16,DMA_058,Brightline_HydraCare,2589.0,37977.348239725994,0
2023-04-16,DMA_059,Brightline_HydraCare,809.0,11743.131126352604,0
2023-04-16,DMA_060,Brightline_HydraCare,4939.0,67688.4892363735,0
2023-04-16,DMA_061,Brightline_HydraCare,1764.0,27546.997640209767,0
2023-04-16,DMA_062,Brightline_HydraCare,4113.0,54451.796012043225,0
2023-04-16,DMA_063,Brightline_HydraCare,1690.0,25342.746299153012,0
2023-04-16,DMA_064,Brightline_HydraCare,3620.0,53743.80337795319,0
2023-04-16,DMA_065,Brightline_HydraCare,1076.0,17947.65191013078,0
2023-04-16,DMA_066,Brightline_HydraCare,1537.0,20943.564046100368,0
2023-04-16,DMA_067,Brightline_HydraCare,3356.0,48071.92302666038,0
2023-04-16,DMA_068,Brightline_HydraCare,7711.2533230693225,114881.6941440897,1
2023-04-16,DMA_069,Brightline_HydraCare,3600.0,53466.670788833246,0
2023-04-16,DMA_070,Brightline_HydraCare,2474.0,36090.32001175197,0
2023-04-16,DMA_071,Brightline_HydraCare,790.0,11802.014663679216,0
2023-04-16,DMA_072,Brightline_HydraCare,5767.0,81057.07630695615,0
2023-04-16,DMA_073,Brightline_HydraCare,2774.0,42353.13978474897,0
2023-04-16,DMA_074,Brightline_HydraCare,2994.0,39697.10466436479,0
2023-04-16,DMA_075,Brightline_HydraCare,6757.331476225614,101229.37308369063,1
2023-04-16,DMA_076,Brightline_HydraCare,2205.0,32082.160116861614,0
2023-04-16,DMA_077,Brightline_HydraCare,2957.0,46608.87258504853,0
2023-04-16,DMA_078,Brightline_HydraCare,2713.0,44266.61920097112,0
2023-04-16,DMA_079,Brightline_HydraCare,3275.3625338282727,48317.20110472345,1
2023-04-16,DMA_080,Brightline_HydraCare,1349.9796912447805,21657.78418899305,1
2023-04-16,DMA_081,Brightline_HydraCare,360.9576925039203,5328.786935144349,1
2023-04-16,DMA_082,Brightline_HydraCare,3245.0,46323.689574334574,0
2023-04-16,DMA_083,Brightline_HydraCare,1116.0,18201.321340139366,0
2023-04-16,DMA_084,Brightline_HydraCare,1528.0,23516.809805665172,0
2023-04-16,DMA_085,Brightline_HydraCare,3299.0,49495.98201456734,0
2023-04-16,DMA_086,Brightline_HydraCare,837.0359998950925,12986.934212157323,1
2023-04-16,DMA_087,Brightline_HydraCare,9492.0,144332.13683509166,0
2023-04-16,DMA_088,Brightline_HydraCare,7633.0,114098.7361943868,0
2023-04-16,DMA_089,Brightline_HydraCare,2706.0,37898.00051797842,0
2023-04-16,DMA_090,Brightline_HydraCare,3567.0,52781.246593909316,0
2023-04-16,DMA_091,Brightline_HydraCare,1334.0,20633.567051170205,0
2023-04-16,DMA_092,Brightline_HydraCare,452.0,6738.380486692171,0
2023-04-16,DMA_093,Brightline_HydraCare,1359.0,21304.695532032143,0
2023-04-16,DMA_094,Brightline_HydraCare,6969.0,106540.26889599574,0
2023-04-16,DMA_095,Brightline_HydraCare,3270.0,46896.37067989554,0
2023-04-16,DMA_096,Brightline_HydraCare,677.3126416022102,9489.570741418027,1
2023-04-16,DMA_097,Brightline_HydraCare,3387.0,50405.72731555239,0
2023-04-16,DMA_098,Brightline_HydraCare,6822.0,99647.78514527288,0
2023-04-16,DMA_099,Brightline_HydraCare,1372.0,20926.075142100715,0
2023-04-16,DMA_100,Brightline_HydraCare,697.0,10079.593538881783,0
2023-04-16,DMA_101,Brightline_HydraCare,2343.3376361080823,34068.510543186116,1
2023-04-16,DMA_102,Brightline_HydraCare,8778.389618706666,138609.03648813214,1
2023-04-16,DMA_103,Brightline_HydraCare,800.0,12088.921781176738,0
2023-04-16,DMA_104,Brightline_HydraCare,1895.0,27426.24915826146,0
2023-04-16,DMA_105,Brightline_HydraCare,7390.0,110947.77972491384,0
2023-04-16,DMA_106,Brightline_HydraCare,5843.0,93687.73379464413,0
2023-04-16,DMA_107,Brightline_HydraCare,2451.0839959180107,37306.3318261531,1
2023-04-16,DMA_108,Brightline_HydraCare,9877.0,152547.43135851898,0
2023-04-16,DMA_109,Brightline_HydraCare,1453.0,20975.252413819217,0
2023-04-16,DMA_110,Brightline_HydraCare,2572.0,40559.962978492644,0
2023-04-16,DMA_111,Brightline_HydraCare,335.0,5607.423192941531,0
2023-04-16,DMA_112,Brightline_HydraCare,4996.0,71974.37074350433,0
2023-04-16,DMA_113,Brightline_HydraCare,4631.457764637761,65366.44745112861,1
2023-04-16,DMA_114,Brightline_HydraCare,2976.0,45031.81028824005,0
2023-04-16,DMA_115,Brightline_HydraCare,1777.3034514117937,27826.5803812896,1
2023-04-16,DMA_116,Brightline_HydraCare,2330.0,34790.29654809217,0
2023-04-16,DMA_117,Brightline_HydraCare,1590.0,22594.051372719125,0
2023-04-16,DMA_118,Brightline_HydraCare,2113.0,31522.92124961853,0
2023-04-16,DMA_119,Brightline_HydraCare,2986.0,46129.42764488511,0
2023-04-16,DMA_120,Brightline_HydraCare,3894.0,57221.26354940403,0
2023-04-16,DMA_121,Brightline_HydraCare,3952.0,61079.90387262558,0
2023-04-16,DMA_122,Brightline_HydraCare,1132.0,17968.839456668684,0
2023-04-16,DMA_123,Brightline_HydraCare,336.0,5100.538117694153,0
2023-04-16,DMA_124,Brightline_HydraCare,841.0,12597.371943266216,0
2023-04-16,DMA_125,Brightline_HydraCare,7545.0,117868.04993687423,0
2023-04-16,DMA_126,Brightline_HydraCare,1698.0,24379.755596258685,0
2023-04-16,DMA_127,Brightline_HydraCare,2061.0,29439.257274569165,0
2023-04-16,DMA_128,Brightline_HydraCare,5395.0,79846.38189210609,0
2023-04-16,DMA_129,Brightline_HydraCare,1765.0,25823.87457168935,0
2023-04-16,DMA_130,Brightline_HydraCare,4729.218471155334,68088.8922861814,1
2023-04-16,DMA_131,Brightline_HydraCare,2273.158259738895,37218.082295934764,1
2023-04-16,DMA_132,Brightline_HydraCare,1615.0,26855.826774999965,0
2023-04-16,DMA_133,Brightline_HydraCare,10149.486124502544,149549.84855363346,1
2023-04-16,DMA_134,Brightline_HydraCare,6110.728170350558,92081.27473274509,1
2023-04-16,DMA_135,Brightline_HydraCare,5431.0,80699.86923317517,0
2023-04-16,DMA_136,Brightline_HydraCare,757.0,11983.782693577083,0
2023-04-16,DMA_137,Brightline_HydraCare,1340.0,21412.17378964925,0
2023-04-16,DMA_138,Brightline_HydraCare,1579.0,21580.275346401788,0
2023-04-16,DMA_139,Brightline_HydraCare,1715.0,26337.268891584412,0
2023-04-16,DMA_140,Brightline_HydraCare,4136.0,57986.240199718115,0
2023-04-16,DMA_141,Brightline_HydraCare,3059.0,49918.915898205356,0
2023-04-16,DMA_142,Brightline_HydraCare,5884.0,90202.81455731849,0
2023-04-16,DMA_143,Brightline_HydraCare,1560.0,22436.681040115716,0
2023-04-16,DMA_144,Brightline_HydraCare,3223.0,47761.665875007224,0
2023-04-16,DMA_145,Brightline_HydraCare,5935.0,87738.68997914277,0
2023-04-16,DMA_146,Brightline_HydraCare,1721.9598886192548,26507.565897771965,1
2023-04-16,DMA_147,Brightline_HydraCare,1275.0,20121.328927744715,0
2023-04-16,DMA_148,Brightline_HydraCare,5581.0,78908.89132762942,0
2023-04-16,DMA_149,Brightline_HydraCare,5993.0,98159.74179297472,0
2023-04-16,DMA_150,Brightline_HydraCare,2204.5768335077273,35723.552912736675,1
2023-04-23,DMA_001,Brightline_HydraCare,1298.0,18617.872506950116,0
2023-04-23,DMA_002,Brightline_HydraCare,446.0,6714.352200214192,0
2023-04-23,DMA_003,Brightline_HydraCare,2470.4623409005876,40226.801174052845,1
2023-04-23,DMA_004,Brightline_HydraCare,1689.0,26896.7996196737,0
2023-04-23,DMA_005,Brightline_HydraCare,2902.0,42797.07879510075,0
2023-04-23,DMA_006,Brightline_HydraCare,5413.0,84501.01606219192,0
2023-04-23,DMA_007,Brightline_HydraCare,5117.0,88257.49774404513,0
2023-04-23,DMA_008,Brightline_HydraCare,2624.0,39566.95484428318,0
2023-04-23,DMA_009,Brightline_HydraCare,2452.6406497234902,35625.865632008645,1
2023-04-23,DMA_010,Brightline_HydraCare,1646.0,24902.852307406833,0
2023-04-23,DMA_011,Brightline_HydraCare,73.0,1108.4987272284782,0
2023-04-23,DMA_012,Brightline_HydraCare,2703.0,39481.63289586205,0
2023-04-23,DMA_013,Brightline_HydraCare,3034.0,46514.91784181125,0
2023-04-23,DMA_014,Brightline_HydraCare,1907.0,26810.89288432474,0
2023-04-23,DMA_015,Brightline_HydraCare,879.0,12746.246798174529,0
2023-04-23,DMA_016,Brightline_HydraCare,5520.0,85939.13337328086,0
2023-04-23,DMA_017,Brightline_HydraCare,1789.0,24480.402034943185,0
2023-04-23,DMA_018,Brightline_HydraCare,469.10714557785906,7354.368961962209,1
2023-04-23,DMA_019,Brightline_HydraCare,2834.9605763286513,38246.49275586711,1
2023-04-23,DMA_020,Brightline_HydraCare,1515.0,20757.782447251786,0
2023-04-23,DMA_021,Brightline_HydraCare,3069.0,44886.47567817111,0
2023-04-23,DMA_022,Brightline_HydraCare,1798.0,27356.835892041894,0
2023-04-23,DMA_023,Brightline_HydraCare,3035.0,48541.63127661872,0
2023-04-23,DMA_024,Brightline_HydraCare,2449.0,36840.83861023339,0
2023-04-23,DMA_025,Brightline_HydraCare,1052.0,15585.469203622544,0
2023-04-23,DMA_026,Brightline_HydraCare,3293.0,50826.420787210474,0
2023-04-23,DMA_027,Brightline_HydraCare,4938.0,70844.62621839701,0
2023-04-23,DMA_028,Brightline_HydraCare,5275.0,79676.56122416422,0
2023-04-23,DMA_029,Brightline_HydraCare,1419.0,20008.489319971006,0
2023-04-23,DMA_030,Brightline_HydraCare,3843.0,57883.04651726416,0
2023-04-23,DMA_031,Brightline_HydraCare,5630.0,83901.76611410089,0
2023-04-23,DMA_032,Brightline_HydraCare,4823.78283558927,69447.03218781197,1
2023-04-23,DMA_033,Brightline_HydraCare,3626.0,54838.82801106438,0
2023-04-23,DMA_034,Brightline_HydraCare,940.0570061712384,14212.639376777634,1
2023-04-23,DMA_035,Brightline_HydraCare,3249.0,51599.28756456739,0
2023-04-23,DMA_036,Brightline_HydraCare,1866.0,25742.916052413628,0
2023-04-23,DMA_037,Brightline_HydraCare,1483.0,22160.414602413963,0
2023-04-23,DMA_038,Brightline_HydraCare,3933.279201590312,56756.44481047605,1
2023-04-23,DMA_039,Brightline_HydraCare,4951.0,77494.64396252311,0
2023-04-23,DMA_040,Brightline_HydraCare,12812.76195071535,199436.20112803948,1
2023-04-23,DMA_041,Brightline_HydraCare,434.0,6675.314889569837,0
2023-04-23,DMA_042,Brightline_HydraCare,4768.0,69003.0922691436,0
2023-04-23,DMA_043,Brightline_HydraCare,3601.0,56406.43467687546,0
2023-04-23,DMA_044,Brightline_HydraCare,5173.0,71658.47452920805,0
2023-04-23,DMA_045,Brightline_HydraCare,4242.153812830615,58111.21600419033,1
2023-04-23,DMA_046,Brightline_HydraCare,4206.0,59065.26493080938,0
2023-04-23,DMA_047,Brightline_HydraCare,2239.0,33528.78742475854,0
2023-04-23,DMA_048,Brightline_HydraCare,711.0,11025.031416827007,0
2023-04-23,DMA_049,Brightline_HydraCare,2954.0,37716.6000538319,0
2023-04-23,DMA_050,Brightline_HydraCare,945.0,15112.493982094798,0
2023-04-23,DMA_051,Brightline_HydraCare,3457.0,52194.941146641635,0
2023-04-23,DMA_052,Brightline_HydraCare,5789.0,80028.12440985208,0
2023-04-23,DMA_053,Brightline_HydraCare,973.0,14668.666051568822,0
2023-04-23,DMA_054,Brightline_HydraCare,2456.0,38852.43181383765,0
2023-04-23,DMA_055,Brightline_HydraCare,4503.082900767596,69570.74295104723,1
2023-04-23,DMA_056,Brightline_HydraCare,2662.0886412159443,42125.70205500766,1
2023-04-23,DMA_057,Brightline_HydraCare,12982.372673773949,181432.7479262686,1
2023-04-23,DMA_058,Brightline_HydraCare,2922.0,42922.70752719419,0
2023-04-23,DMA_059,Brightline_HydraCare,1038.0,14850.12709853743,0
2023-04-23,DMA_060,Brightline_HydraCare,4632.0,75446.87363232396,0
2023-04-23,DMA_061,Brightline_HydraCare,2575.8106246672987,39872.317573962246,1
2023-04-23,DMA_062,Brightline_HydraCare,3946.0,67615.72487852014,0
2023-04-23,DMA_063,Brightline_HydraCare,1181.0,17300.81485577569,0
2023-04-23,DMA_064,Brightline_HydraCare,3730.0,53922.72389281875,0
2023-04-23,DMA_065,Brightline_HydraCare,1082.0,16114.096182780035,0
2023-04-23,DMA_066,Brightline_HydraCare,1447.0,23200.86217454882,0
2023-04-23,DMA_067,Brightline_HydraCare,2913.0,42895.12000863721,0
2023-04-23,DMA_068,Brightline_HydraCare,6827.0,103042.15161068304,0
2023-04-23,DMA_069,Brightline_HydraCare,6566.958088851561,98980.59417785292,1
2023-04-23,DMA_070,Brightline_HydraCare,2666.0,40068.973774023776,0
2023-04-23,DMA_071,Brightline_HydraCare,943.0,13683.591188837912,0
2023-04-23,DMA_072,Brightline_HydraCare,6205.0,92436.08169271213,0
2023-04-23,DMA_073,Brightline_HydraCare,3333.229592122807,49548.20139151012,1
2023-04-23,DMA_074,Brightline_HydraCare,2605.1539015792423,39062.52819668948,1
2023-04-23,DMA_075,Brightline_HydraCare,6317.878954475468,99238.95310358252,1
2023-04-23,DMA_076,Brightline_HydraCare,2663.0,43461.41434215377,0
2023-04-23,DMA_077,Brightline_HydraCare,3187.20123982219,45799.042559154936,1
2023-04-23,DMA_078,Brightline_HydraCare,2473.0,36367.949824424984,0
2023-04-23,DMA_079,Brightline_HydraCare,2436.0,35032.703261611896,0
2023-04-23,DMA_080,Brightline_HydraCare,1295.0,19606.722368027135,0
2023-04-23,DMA_081,Brightline_HydraCare,415.0,6057.438731349708,0
